episode,acc_reward,length,cost,res_wasted
1,1142.0362840890884,1582,467115.640998735,0.0
2,1444.3850002884865,2016,473463.60337301507,403.2140225001744
3,1387.661170899868,2016,477458.908353174,438.1949484688895
4,60.822973132133484,80,388843.9287500001,0.0
5,58.287436962127686,79,428310.19645569636,0.0
6,445.10221070051193,627,454757.4398405105,293.14340983851673
7,245.08040976524353,321,411654.8373208724,399.68158700533
8,79.58929508924484,103,375332.1112621359,0.0
9,126.587062895298,161,361822.100621118,206.4027804736025
10,57.85834443569183,77,403025.2579220779,0.0
11,95.24245923757553,122,365722.5332786882,58.905683673796105
12,252.6520528793335,326,391021.6469325154,539.4867632345188
13,371.1902551651001,491,428624.18268839055,273.90399953061353
14,537.4680709838867,751,462157.92721704365,368.04058927289657
15,59.67159676551819,80,413897.05799999984,433.2586898803711
16,72.84987276792526,95,383175.2934736842,0.0
17,89.40855145454407,115,370022.64921739115,0.0
18,142.41087222099304,181,363051.1090607737,159.20846507035566
19,70.7847580909729,93,392705.29935483873,0.0
20,71.72883850336075,95,404233.43326315784,0.0
21,137.15496736764908,173,351092.0929479767,503.9751823292991
22,56.339802265167236,77,438230.26649350655,0.0
23,907.8212850689888,1482,497325.24280701723,250.2661305786627
24,1240.2012993097305,2016,502609.30703373015,549.2882535117013
25,54.95513302087784,74,417096.69999999984,0.0
26,134.32049280405045,169,347158.51372781093,455.71245507234653
27,50.33911770582199,68,417574.34823529416,0.0
28,900.1297993063927,1306,488299.3335222057,346.01018726296303
29,1168.265712082386,1819,485541.7263111612,395.42270560157107
30,70.8342627286911,93,391765.3137634409,0.0
31,123.81474703550339,158,366061.9582278479,202.83769052239913
32,208.5597249865532,272,404215.16367647063,290.4950476253734
33,115.43904042243958,145,342148.1120000001,125.52248114224138
34,69.0272159576416,92,411647.0960869566,0.0
35,918.195482313633,1287,486782.24665112694,161.1522481424825
36,1324.334693968296,2016,474185.2761607139,356.37884194510326
37,115.52080810070038,145,340005.14082758635,990.9252912850216
38,68.83683496713638,92,415303.66065217386,0.0
39,57.06663316488266,77,421430.47896103875,0.0
40,529.1079249978065,733,454720.4970532064,397.04704803008826
41,57.376937091350555,77,414253.5277922077,0.0
42,341.7257590293884,490,424518.76518367406,308.9620306521046
43,55.48826742172241,74,404298.5135135135,0.0
44,483.8928704857826,694,442598.6129682998,140.72742455562184
45,60.30115169286728,80,400363.971,0.0
46,915.9452099204063,1354,462299.94552437257,421.4483653396764
47,60.63275545835495,80,393053.87950000004,6.224359130859375
48,53.274438202381134,72,420734.9738888891,0.0
49,57.1441388130188,77,419696.25272727286,0.0
50,56.235261142253876,77,440694.79584415606,0.0
51,76.13099318742752,101,408435.09623762366,0.0
52,54.26035785675049,74,433781.08972972975,0.0
53,39.75289863348007,55,438058.0756363636,0.0
54,54.009935319423676,73,421462.989041096,0.0
55,59.78155869245529,81,428981.56493827177,0.0
56,56.61508631706238,75,395883.78186666686,0.0
57,133.88228225708008,170,360132.15835294116,480.4200180951287
58,1131.6131221055984,2016,484270.5991964286,533.5031931740897
59,86.84204524755478,114,397672.85982456146,0.0
60,157.58125001192093,198,348367.4607070706,154.20471746271306
