Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Utilization
76,8.519451022148132,23,313100.41391304345,29.211615950498302
77,60.4155715405941,125,261521.48607999997,50.023190044902414
78,79.43766015768051,210,302162.6267619047,64.5557608682278
79,215.34677729010582,518,281298.4576061774,57.72531182820405
80,215.0279128998518,517,291993.3158220505,58.121990632640006
81,196.14880684018135,514,308441.4453307393,57.64851085959403
82,216.74398982524872,520,295114.04434615385,57.608189641464605
83,0.0,1,343199.0,33.333333333333336
84,225.74019825458527,521,287680.5140499039,57.50070961958768
85,24.947000980377197,54,269702.93666666665,31.007605301175484
86,2.0871333181858063,6,297279.51666666666,28.732002783230882
87,12.636618882417679,29,280983.82620689645,31.861102476143405
88,52.25716733932495,120,269038.3831666667,47.98290375228604
89,31.21175441145897,72,285230.42694444454,29.11329260340689
90,63.94823482632637,124,245301.5874193548,52.05230302033534
91,188.0546878874302,499,305307.47486973956,59.639777426301954
92,325.0344459414482,818,297468.1972860638,56.43080534056388
93,175.6422249674797,419,286517.8732696899,56.656747606065494
94,17.321614682674408,36,259849.9172222222,32.613338329521184
95,326.09486132860184,803,298795.8170361142,57.660346599574616
96,404.37500724196434,1093,298833.36382433685,56.05225404012773
97,324.73329323530197,811,300104.67768187413,56.06808641071835
98,189.63284173607826,449,292629.52712694847,55.62392229330945
99,65.41068413853645,130,251722.4509230768,52.584207450007455
100,284.2835953384638,706,287551.50130311615,54.87988883229392
101,446.3296778947115,1153,295649.95941023424,55.0027390534457
102,171.51480600237846,385,265074.6916883118,51.38114217193561
103,53.93022334575653,106,248377.91433962266,44.67234070141606
104,418.66179007291794,1049,273715.9130791229,59.23145424884349
105,61.63916799426079,119,239487.9097478993,49.5628320386778
106,134.97530588507652,275,255793.5032727274,59.37041957464499
107,338.9011736214161,795,277749.56113207527,57.740738964287175
108,218.09581916034222,512,281881.44550781243,58.43717483210749
109,154.2232060134411,367,262191.69362397824,50.33171320323377
110,406.5560209453106,996,276599.75483935734,56.696332475561555
111,765.8489197939634,2016,301255.3696230161,56.105371463433336
112,340.1332079023123,799,285198.5677596996,57.874016066596546
113,302.68457424640656,730,279032.8375890408,57.03608415799503
114,214.84478163719177,506,280605.08462450595,60.755500304614245
115,292.99240681529045,675,279142.3470518517,54.43576020500374
116,679.9577339291573,1723,290839.70464306476,57.41017961733007
117,227.97221341729164,507,273577.75743589766,60.20255348007219
118,255.86159926652908,530,233612.0908679243,60.40543200907511
119,329.90768682956696,806,296674.68595533504,59.08021792636388
120,580.8144152164459,1381,287294.5240695146,58.953678857385896
121,30.46064817905426,61,247353.80950819672,32.501080254621904
122,220.12854412198067,519,284478.121001927,59.85099327195385
123,762.0816220939159,1961,289691.7151147374,58.98885540723121
124,434.24966299533844,1101,295361.6689009992,58.951536885182755
125,202.8662562072277,514,286041.409299611,61.33946434378626
126,175.08524698019028,374,270273.84347593575,51.76400597602251
127,110.02796760201454,225,238160.86426666664,66.56699533214233
128,461.11825516819954,1297,288034.0025905942,58.64954593659942
129,691.4147968888283,2016,293060.9275099206,58.12628110660396
130,210.862558811903,511,270785.17686888453,61.70311015592386
131,728.716960683465,2016,297997.71285714296,58.360741946848975
132,288.75423906743526,816,266625.2454166668,60.02051104268023
133,174.32753282785416,516,258910.5775968993,61.74782025383303
134,186.78807976841927,975,232029.46804102542,57.78484665701502
135,435.5020670890808,2016,246264.57562003934,59.42128163706251
136,202.5430604815483,807,274963.2636183394,61.00719339737236
137,322.4362074136734,1391,304088.57318475895,58.991134650224986
138,146.31006106734276,514,265243.6245914395,60.744162213498335
139,194.59021839499474,1096,269511.47925182467,60.02002563889839
140,145.2198341935873,521,275880.2064875239,60.026880584774
141,228.43715107440948,1096,273706.6517518244,60.21126498225955
142,388.78707264363766,2016,288178.83643849194,58.440261025427276
143,44.73723289370537,510,281043.2874901961,57.406653342825734
144,437.3949466943741,2016,301390.0790277772,58.857346040151754
145,74.66942769289017,520,281549.5704230771,60.17412082400386
146,174.4653225839138,517,281040.31771760166,59.223473947657574
147,288.2529108822346,2016,285098.60808531713,57.28442760392309
148,123.47999441623688,509,287766.426011788,56.29790614795273
149,57.8583801984787,518,278630.3697683395,60.407123965916924
150,62.553487837314606,404,273003.9466336633,48.43431371783562
151,66.6442169547081,335,248267.5748059701,54.7756526482664
152,132.36844861507416,619,260810.85075928931,56.670023435292464
153,116.13487040996552,436,268511.9419266057,53.83561822175044
154,286.4093908071518,2016,286408.46524801553,57.86333954700872
155,150.02844414114952,1092,290437.80593406636,59.444316385933405
156,259.80863374471664,1552,288827.2096907217,55.80695185441414
157,128.0613702237606,761,282458.6875952691,58.84122205304848
158,168.28809259831905,1100,292318.4396363635,57.66706539614054
159,22.307361841201782,123,248693.08081300822,48.45684134702552
160,99.3434610068798,1082,283945.3504990757,59.141814939752166
161,132.7389720827341,1128,300451.4158333332,57.956469639989926
162,64.83204001188278,512,308427.7654296875,62.182543378641284
163,85.3285758793354,512,313412.8208203127,59.27101638016015
164,33.72827795147896,233,301761.3832618025,64.8316172752722
165,34.98541975021362,402,234145.31681592035,56.276240920098424
166,107.54583004117012,517,313929.61381044536,61.37182053468831
167,51.0297067463398,103,255319.95436893209,44.3586956315488
168,95.93942728638649,380,292568.89452631585,52.52720738093696
169,34.27413871884346,381,267489.44981627306,47.0436989843191
170,113.5994540154934,513,292446.35005847947,56.41390055935125
171,345.0967726558447,1376,305841.06122092943,56.56453668846892
172,9.52336049079895,24,287885.7966666667,33.333333333333336
173,113.33018484711647,690,280456.86602898565,54.62545990533416
174,148.73830497264862,513,290128.64713450265,59.898185089179684
175,31.308517456054688,117,223099.91008547012,51.38388905479925
176,0.4757605344057083,3,369822.93999999994,14.600388919637405
177,106.09617230296135,505,297375.049861386,57.74728456250212
178,374.8760080933571,1939,289754.6971325421,59.23297063651931
179,26.359732896089554,513,321302.61481481465,56.056262038031235
180,381.4083189666271,1851,293321.7261480281,56.69186752574506
181,31.315351247787476,239,273895.0343933056,56.280680958054226
182,88.63430491089821,1086,318131.79559852666,58.83671175856755
183,12.502419739961624,36,288861.243888889,29.660825164530806
184,106.70343479514122,520,289157.45753846155,61.938123713466595
185,376.43166257441044,2016,303772.7190773809,56.737006934153506
186,189.5666501224041,808,292983.4574752474,58.764242915690566
187,166.90495961904526,723,273296.5435131391,55.769387368868195
188,34.042972415685654,70,258454.76999999993,30.81022283159744
189,83.000677973032,459,281621.8959041396,58.111096454222846
190,60.607192158699036,265,229785.25999999998,61.63585389989355
191,4.868494391441345,375,318767.51823999995,47.62718868239513
192,320.7289005070925,2016,304144.54264880973,56.51233829290224
193,101.94131183624268,453,294250.7758057396,60.35146207395493
194,155.90413159132004,660,285406.95969696954,54.453194471382275
195,128.65314185619354,805,285274.8971180123,58.78193422809439
196,258.20824363827705,1083,286257.00441366615,58.853663267004464
197,251.22849714756012,1095,300569.45393607323,56.80533965323616
198,394.8990299105644,2016,292674.8245138888,57.041024503589625
199,282.4155762195587,2016,317104.7696527781,57.898277449048116
200,117.29865700006485,803,257201.75447073474,59.90430126606178
201,10.698583200573921,511,340879.5102544031,59.939411475280465
202,115.43856686353683,376,251529.05760638288,51.56615715847028
203,190.367459744215,516,269987.4263565893,58.42667413706661
204,363.42296992242336,2016,298508.27692460263,55.78834642748362
205,104.67416980862617,1002,303451.5508982033,53.87225407752575
206,256.0085653960705,1098,273341.884681239,59.3744940730543
207,90.81637844443321,520,290384.24788461544,58.36772770027099
208,69.90556120872498,277,277649.8466425993,55.87172419677519
209,118.90499073266983,486,293883.46353909455,57.30417313110587
210,145.1041085869074,513,271285.0298245612,58.398850652920345
211,249.22344946861267,1467,298812.9970552146,55.33072940727345
212,201.98206183314323,809,286245.496934487,58.54450194428703
213,81.07445266842842,515,264901.835262136,61.952484878751484
214,209.45463198423386,1244,277443.82403537,56.76958153221438
215,26.877224922180176,114,286223.6335087719,47.89497173323737
216,234.8188450038433,811,291174.9693464857,58.157300791386305
217,233.49260666966438,1039,288128.48933589994,58.877498900107426
218,397.29537054896355,2016,308075.0646527782,56.255337164519986
219,408.90050595998764,2016,313509.1066666664,55.2567163638587
220,123.64432841539383,511,291846.49393346393,56.44912757093158
221,143.35367614030838,518,296207.4640926645,57.66889588094835
222,93.6980896294117,806,300797.07766749366,59.80180411758589
223,200.9264795780182,803,276611.6521295144,59.505683337200914
224,123.45974439382553,433,268811.61732101627,56.321221822728205
225,215.08930531144142,881,282119.46174801345,55.88569153496232
226,176.7846083343029,521,276098.2393474089,61.02926246809983
227,52.200356528162956,515,318231.42151456315,59.369471885978236
228,139.3324463069439,515,288910.2904466019,56.32156856731118
229,136.1001423895359,514,296216.97077821015,56.3686065448494
230,157.06501734256744,944,266796.48983050854,56.13327240662881
231,272.88389368355274,1382,299190.8385672938,57.969288636963284
232,7.221016198396683,18,284800.80666666664,26.798676335269228
233,287.374037951231,981,283967.0131294594,54.2936512603507
234,264.4332269728184,800,287212.33667500026,59.213570846048206
235,179.6562169790268,412,265604.6999029129,54.0850533268954
236,84.62664702534676,515,261655.1149902914,60.18304230839444
237,144.7552193403244,520,260249.02115384632,59.30284753794542
238,39.98179283738136,113,253578.37238938047,38.50834187936256
239,50.75208789110184,147,260319.50639455795,57.017318522832646
240,271.8777908086777,1097,280656.65925250726,57.395871453663005
241,67.57634428143501,156,239471.0020512821,58.05138932244414
242,157.41084606945515,1281,330457.93779859476,55.86194073280254
243,51.79174757003784,131,263135.3838167939,55.31576163207505
244,216.01423266530037,965,294768.78725388576,55.376811522377395
245,239.84523916244507,1097,295752.58474020095,58.64031827573973
246,23.686638444662094,417,254141.26273381276,55.89134103262032
247,183.66063073277473,512,289123.5841796875,60.8122733031737
248,160.16439662873745,670,295338.7769253731,53.7977609172592
249,37.075976610183716,135,270863.9823703704,56.92734976333109
250,181.23858581483364,805,291244.1269813668,59.092001137933785
251,71.38539826869965,267,247912.94966292125,58.45601344231636
252,123.61905165016651,803,303715.226475716,59.290765609287405
253,295.91070763766766,2016,308413.33995039715,57.207772181966504
254,182.44275692105293,1085,299937.85635023017,57.25234415977183
255,292.6586816459894,1096,278832.23560218984,57.995722600635254
256,182.70163708925247,540,271425.8041851855,60.23581698010595
257,52.09009227156639,513,326070.4988693957,61.320289492938876
258,15.235021084547043,119,292005.33226890746,47.73005448922271
259,279.1315011382103,1090,290626.96633027506,59.28743756674746
260,211.86566545069218,1090,304246.50148623873,58.71900755585391
261,211.61008909344673,803,242897.76657534216,59.10098348520366
262,157.4713190495968,508,293958.2974015749,61.58470292393372
263,73.18106412887573,383,299469.213159269,53.57847856615358
264,172.5996218919754,492,266642.1729268294,61.633860092938285
265,343.47649386525154,1492,290856.1432171583,55.211754916413625
266,37.65557911992073,428,281355.9081308411,55.3744635174222
267,205.77818131446838,749,264158.93204272375,59.46937904476093
268,160.21791422367096,639,286926.4310172145,53.22634865650008
269,163.73721504211426,432,261662.91847222208,57.46062399878715
270,236.34572705626488,1084,300788.52924354264,58.2845525707848
271,42.14865931868553,110,258118.68945454535,43.29645119677513
272,273.2168661057949,1383,303809.1864208243,53.91587685215882
273,93.84413415193558,682,295426.5887096774,52.95353150488722
274,100.87952423095703,521,280386.83666026883,59.268828109773594
275,264.7591547369957,1368,275640.68175438594,56.108527792794725
276,182.65116754174232,1090,305898.74400000094,58.75724740039673
277,94.19343915581703,404,247866.23222772282,56.07903665712844
278,0.48248136043548584,3,360256.32,28.217711016497656
279,28.001971423625946,170,218036.33541176462,60.08572355853285
280,175.65569519996643,803,276958.3578082193,60.05503640311933
281,208.1530510634184,1093,303927.1100823425,56.68573015413995
282,162.36757463216782,706,284642.1916430594,54.15884301839348
283,341.48472967743874,1430,284413.8444475525,58.104765170215636
284,307.9078499227762,1381,300498.07472845825,58.91683313013014
285,491.7648484110832,2016,297944.20440476167,56.48671538541749
286,134.20185512304306,520,255349.54065384626,59.90326224774594
287,149.6838804334402,835,292188.62519760453,58.556471420751855
288,132.7388383001089,514,296090.95307393017,56.78221099204457
289,367.6298956722021,1387,306805.03424657555,56.706425607452985
290,20.596938371658325,237,298083.8163713079,63.180896300036416
291,206.44849795103073,794,305908.943627204,60.276800522813666
292,148.4604884982109,514,274494.2701167315,59.94903341353952
293,522.7983500510454,2016,287913.13835317496,57.46344663567271
294,122.55825671553612,517,289922.5767891681,56.97164825099103
295,245.5481354892254,792,290153.2217929292,59.64641561245173
296,382.84658439457417,2016,313221.0884126983,55.90999106392137
297,255.05054146051407,1093,291038.53156450094,58.33315797041291
298,412.36291037499905,2016,308167.8507341272,56.71577686266818
299,70.0305989831686,518,294680.0571428572,58.56227468380333
300,260.6945330351591,814,270559.0175921374,58.74899626093445
301,277.5778244584799,1094,292970.50996343745,57.656385552849144
302,131.74898190796375,513,243900.52612085745,57.11264320730777
303,144.9238407611847,410,249245.03395121984,55.789032225709065
304,90.67434376478195,525,213538.21659047625,60.85723020465575
305,100.8111661374569,505,290895.5299801982,60.15028717594726
306,563.6006197184324,2016,307184.8035615075,56.08679441890469
307,214.97232362627983,1299,303234.53020785213,57.176672632634684
308,255.10490506887436,718,302229.66534818936,55.09643453041523
309,214.00503611564636,954,315294.29605870054,54.135902507232124
310,339.18015921115875,1547,300913.5838267613,56.08454450059689
311,95.75671020150185,434,279566.9549308757,52.548534084218595
312,86.56568410992622,394,236990.6057868023,54.80595917880458
313,156.64088313281536,710,295889.5770704226,57.36639228820861
314,368.59593519568443,1353,282011.0946341463,58.91802059844772
315,176.3655772805214,466,264173.839527897,61.10566114168819
316,161.6453082114458,956,287774.74161087925,53.67157118413567
317,154.9528348147869,801,290400.83875156066,58.15571519279878
318,534.4798429608345,2016,289367.7696428573,57.3696777551084
319,256.6695007234812,993,294322.40962739155,55.57890449973289
320,12.92574754357338,35,273826.5308571429,31.892064194903305
321,40.50569859147072,225,270169.3220444444,61.51365108012672
322,138.57728937268257,512,291598.1925,59.24423714380819
323,147.7911126613617,495,272348.2978181816,57.322782539695176
324,393.11744424700737,1388,297875.5191786743,57.53270590448455
325,150.19453486800194,517,277410.9791876205,58.69137449068737
326,102.05812600255013,520,290777.05292307696,55.175884321661194
327,98.08596614003181,381,306910.41679790005,49.411176510011764
328,232.61524763703346,714,262270.8700560224,55.58612331780555
329,62.369593143463135,130,250482.38415384607,52.582562544646905
330,249.1327175348997,838,274754.68133651564,57.426569805784325
331,459.8308279812336,1811,283584.6885588073,56.60539752924341
332,165.27065780758858,519,265874.96805394994,61.518635075426936
333,265.47212928533554,1091,292928.0329789181,57.98964919754652
334,297.8752942085266,953,288663.6056453306,54.60198590010096
335,247.7488220334053,1262,310792.47019017424,53.21050127570977
336,211.17123129963875,794,302365.6101511337,55.56268592457475
337,248.57250028848648,717,273049.6048535568,56.0643777320835
338,583.3450335860252,2016,296464.67911706347,57.72659656209484
339,216.83760353922844,809,278100.11011124856,58.88917856987752
340,41.39639726281166,127,254984.2755905511,51.62211469476947
341,158.6675094217062,519,298709.39082851657,57.697092966762476
342,59.45753315091133,133,280181.98872180464,51.250786723390355
343,213.38773041963577,803,294881.54689912836,54.511754709429034
344,167.06047239899635,677,276249.4497784343,55.33677456441725
345,147.98511505126953,805,271302.33647204965,60.07629498842836
346,328.15599822998047,1135,285116.9304845817,55.94981531759111
347,371.9185962677002,1192,279307.2916778522,56.1586248509067
348,215.84866553544998,650,277045.9103384614,54.08430270317438
349,197.21197527647018,976,283163.8913524586,55.896893448847266
350,71.33967384696007,392,285948.60836734663,51.32068816220043
351,186.6717236340046,542,246311.21250922527,59.798468162058455
352,42.5007760822773,134,280531.72417910444,51.86326143973142
353,175.5399232506752,622,259927.4707395499,55.31895136051738
354,143.91769337654114,518,281301.92374517367,56.688753417902454
355,173.51091992855072,428,250498.44191588782,55.27452873008833
356,319.14800757169724,1385,313109.3446931413,56.896799388841465
357,346.33066615462303,1243,281292.6186967017,56.34315041526147
358,64.92344635725021,377,290902.84938992024,40.21899556662726
359,271.75882190465927,714,258887.9459943976,57.08888731985756
360,148.64125055074692,405,261443.34271604964,53.34700042931371
361,257.97450202703476,804,268512.67694029835,60.37873000413948
362,36.61196345090866,230,265864.32278260886,65.46976791254734
363,323.3518368154764,1382,297889.7884370478,56.97162947779697
364,575.875358402729,2016,291344.1359722221,56.033913116602776
365,185.8119738996029,810,264943.0207160494,59.70834938465092
366,152.38290280103683,423,272755.8812765957,55.550878053925054
367,332.3137209266424,1378,306459.0027140786,57.533560801081755
368,235.7598308622837,718,295160.25649025064,54.8966150345968
369,147.5834386050701,513,304509.8241325537,61.177436225602975
370,213.12831404805183,754,286598.5515119363,57.56867916757943
371,116.92073801159859,370,210631.94675675678,53.572729771623415
372,565.3427514731884,2016,296591.1498908729,57.25697980537811
373,173.55622708797455,515,278423.3791844661,57.81280284399199
374,519.7591053396463,1670,298205.21073053806,57.43527731173386
375,285.41440719366074,980,288905.0443877552,52.91286080686459
376,51.67882093787193,370,304410.45756756753,45.957488554955134
377,616.3709447681904,2016,299564.7505059518,56.90507917368837
378,175.81754970550537,729,296501.4219753085,56.620193053426284
379,287.547079205513,1384,292946.06517341046,57.69638443853519
380,57.69556811451912,189,229811.29862433852,65.20610010591122
381,292.9888183325529,1331,303777.15706987196,59.40940214869685
382,202.37868610024452,808,244694.84329207923,61.21315850593239
383,242.31034138798714,807,296171.4986121437,57.86539228446405
384,141.74679213762283,517,280538.21299806563,59.354222784427655
385,42.62285989522934,233,293909.34506437776,57.89743331162717
386,181.95417976379395,663,292047.07634992484,52.539838583297865
387,50.37436333298683,232,294300.4574137933,63.19435224089497
388,247.45245119929314,1100,292665.6445818179,58.16443922841692
389,272.555126324296,1091,304419.2814115492,58.33849803091258
390,0.5645070374011993,3,351829.14666666667,29.561915963793698
391,46.418014496564865,127,272739.7557480315,52.63592337457957
392,163.79714754223824,743,254312.2872812921,58.9403467873665
393,172.34995353221893,803,289728.3043337482,59.4261703643003
394,241.52522480487823,736,272461.945951087,55.531695716224654
395,28.312702745199203,86,264819.01069767453,32.02886521874965
396,90.57534393668175,379,279602.1134036939,53.23577797208279
397,220.26282933354378,1001,271619.07994006004,57.99633268994804
398,225.05251064896584,714,265909.9112324928,56.238016610792286
399,125.46364337205887,453,299617.76534216345,52.79780398772976
400,262.2611193358898,719,291119.05532684264,54.82840414243749
401,97.65239185094833,396,281161.409090909,48.98279493976109
402,534.7958348095417,2016,288121.32718254026,57.08514745106424
403,33.36004415154457,122,265700.1588524591,45.00231464263947
404,257.93236216902733,1229,306419.91285598016,55.890380369971076
405,334.03816255927086,990,274604.98331313126,55.40313225402809
406,512.4932889640331,1906,288965.7348268625,58.856790289904104
407,348.350267380476,1111,278950.2176057601,57.40015796244009
408,603.0412341207266,2016,282163.92113095184,56.767758114016814
409,313.89793291687965,804,269555.9419900498,58.52997098586151
410,328.4821103513241,1191,302268.05659110006,55.31480433173071
411,0.5415000319480896,3,355269.27999999997,33.333333333333336
412,265.394383713603,978,299490.8251942741,53.664615309787514
413,120.63723027706146,515,296240.3497475732,58.471190752069624
414,144.4107325077057,805,311079.1515279499,58.23310677767218
415,152.22481633722782,1093,322664.9335773104,52.92954253467083
416,385.34107252955437,998,270112.4770741485,56.55803093579483
417,233.23852235078812,977,271881.58626407344,56.81185183475433
418,230.63060250878334,719,273894.8992767732,57.188262231146446
419,179.95868107676506,683,272373.9163982429,53.21929571716036
420,105.72012138366699,539,287043.4405936919,58.97692349483619
421,267.34833216667175,1084,302950.30924354243,59.313788008269995
422,205.33194291591644,678,277143.12911504455,54.82635706655555
423,154.90396925807,516,272350.4729457362,57.17772460875296
424,310.9218643158674,804,283486.83049751265,57.75273537464485
425,291.1928849071264,1093,294912.33293687133,57.79204573565589
426,278.50209510326385,726,273867.85438016534,56.56829089327277
427,234.92345827817917,799,301876.4725657073,56.40857973707084
428,362.4859539717436,1233,275065.3800973235,54.78533162521186
429,366.3903267532587,1147,296210.3291891889,56.35170990779153
430,33.12373664975166,64,243155.34187499998,31.324325185804966
431,230.23957484960556,805,301494.1140869565,53.53460920316737
432,139.34577044844627,511,305189.4171428571,54.74721642016671
433,324.5891158878803,1086,282818.36981583765,57.540615984395664
434,540.5426820367575,2016,295687.48101190466,56.171707428196235
435,104.46741862595081,393,282473.0901272264,53.26020238430668
436,434.4765026271343,1858,292857.9777287406,56.14736125799668
437,167.22523054480553,674,284081.8176261131,52.26447604078856
438,291.12146539986134,972,293147.757325103,54.668257242417894
439,540.2770973145962,2016,280021.9796031742,57.60010041418397
440,141.2299475967884,485,287354.5595876289,54.59217057604616
441,188.1988461315632,694,261584.5158501441,56.71570397694884
442,63.674566984176636,142,240958.75408450692,54.95906347165773
443,495.63724751770496,1684,288654.8616033251,58.72045073289546
444,166.3673495054245,519,289293.60712909454,53.854726036448675
445,154.5665984749794,479,284687.4888517745,60.64394644025091
446,168.05078734457493,519,295922.3102890173,59.17834461749812
447,119.30952253937721,401,282385.9890773067,46.08278962763678
448,166.66067987680435,970,277837.6785979382,56.38740520037496
449,210.85340450704098,813,285331.0903813039,57.50497056115435
450,221.9501022696495,524,273056.1123664124,60.372823097274306
451,35.756481289863586,68,230755.29647058828,30.541331726351565
452,217.70666563510895,681,254503.34801762097,55.8755700371795
453,236.22189992666245,691,246887.16217076717,56.827007432231795
454,152.5027984380722,435,262355.44478160946,56.53816699319094
455,55.215018421411514,148,277920.1298648647,58.76651590130187
456,101.47718688845634,236,289448.06686440675,59.278454399388494
457,140.09814649820328,373,273559.0628418232,50.83459104846904
458,666.615228831768,2016,285308.0073313488,56.98587388053805
459,114.93560773134232,429,243096.5615850816,57.65185600787723
460,221.6514948308468,794,283543.7720403024,59.60221851530609
461,573.070155352354,2016,286691.95036706334,56.73833971606082
462,66.44480082392693,148,213936.1094594594,60.1810329608076
463,208.34518840909004,522,258212.97904214525,59.68936338006314
464,280.12909042835236,711,278527.8759212378,54.21212509217816
465,36.2424011528492,231,258410.1546320346,58.61022094191468
466,152.30022153258324,428,288360.89981308416,56.037360787621886
467,122.72531771659851,387,249043.17436692497,53.89915868514296
468,590.2703514993191,2016,288353.975188492,56.50054070215346
469,552.6597543954849,2016,272772.32206349226,56.9485266425284
470,363.7621659487486,1097,305657.67057429376,58.269689082353125
471,362.41950511932373,1095,280326.8546666665,58.53927729206839
472,79.059839874506,170,223418.99894117643,65.15036265550285
473,592.5567954480648,2016,287086.3072519842,57.86029156930526
474,674.4181606471539,2013,283388.0348534525,57.63595629218745
475,66.95046553015709,233,257713.0324463518,63.04044116482552
476,148.0859569311142,382,268460.37659685884,47.256195499257394
477,178.73718512058258,713,293820.65786816267,54.95124999008686
478,148.40410709381104,516,266418.68135658925,58.20188799101653
479,191.15949961543083,521,288952.86913627636,57.387469430843524
480,457.757455393672,1279,281636.0604378421,55.45092931238153
481,73.64691096544266,374,296964.13465240627,51.55353169622844
482,271.23525592684746,650,284947.4066153843,52.0709298504746
483,195.25147181749344,518,237387.87683397686,58.14609559524483
484,122.73738262057304,476,288155.7381092439,60.2622323125216
485,291.92005175352097,806,293648.07962779177,56.63848339796857
486,202.2234071046114,991,305449.50409687194,54.392361752808874
487,66.03909623622894,154,289318.2096103895,57.64065377505944
488,39.58133512735367,135,224009.15185185184,49.95830221748058
489,598.65532502532,2016,290995.4028571431,57.549338747926726
490,453.0705609321594,1720,295640.3640813952,57.98466177524259
491,282.1625885665417,804,297873.96223880595,57.19488426622313
492,343.6921329200268,1097,264696.71099361905,59.13782643096513
493,335.100625872612,1095,275922.8850958904,57.80649132056467
494,253.02983570098877,609,252268.48903119867,56.33960164505645
495,384.0361018180847,1307,283633.26763580745,58.47971277862312
