Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Utilization
42,176.61312586069107,440,292927.59236363607,57.0913987720433
43,0.0,1,291195.54000000004,33.333333333333336
44,0.4181055426597595,2,310044.86,33.333333333333336
45,198.40471890568733,524,305214.4269847327,57.29591094681555
46,161.2543400377035,432,293940.08194444486,54.64280716427061
47,47.911376267671585,137,310300.03576642333,56.18939045016085
48,80.50131207704544,232,321521.239224138,60.30484349071547
49,26.867172181606293,68,283633.200882353,27.960064851549703
50,177.39078229665756,427,285471.4878220142,55.61654385141283
51,18.72037586569786,49,307686.4057142858,30.159837866708415
52,6.687212377786636,18,306668.5800000001,28.61548917543068
53,20.456221342086792,47,281124.71659574466,24.301862230811192
54,55.85254964232445,134,289152.35328358214,52.43684108447227
55,74.17676171660423,251,292975.40876494016,58.37609848091066
56,5.4579373598098755,15,310442.8013333333,27.492050399054758
57,124.1669173836708,400,344425.44055000023,54.28059841567896
58,147.74625632166862,385,304420.50680519483,52.353631352947495
59,8.010315835475922,22,312336.89454545453,27.03848115156073
60,140.7341144680977,322,276661.3570807454,53.39168601760456
61,60.36405888199806,147,293096.34571428574,56.86597378149731
62,0.5158816277980804,3,346275.74000000005,33.333333333333336
63,1.8803444802761078,6,317219.45,26.00318183293724
64,162.3723397552967,376,280864.0112765956,50.324447576415146
65,174.08324295282364,458,305478.27659388655,57.02696989830095
66,395.15783554315567,1086,313576.4763904235,57.34497711003854
67,39.5903163254261,94,290090.745106383,35.807703153926234
68,65.51090037822723,147,268010.95197278913,57.49734252660942
69,45.701805114746094,98,264020.602857143,37.42428401734154
70,1.6358056962490082,5,296127.292,23.345589035656833
71,9.541293740272522,22,275767.7809090908,29.96931126211333
72,64.73221427202225,140,269661.9197142859,52.47451531911457
73,45.10381281375885,99,269916.1365656567,38.42033195495861
74,3.824766755104065,10,297640.782,30.960926028416274
75,187.2288866341114,515,308859.7046213596,59.61174780783086
76,20.606230944395065,51,297141.11450980394,28.164278620101346
77,206.6598524749279,514,279074.25719844364,59.0944988241568
78,53.76298475265503,110,256253.32000000004,43.129786042598255
79,48.245168805122375,113,287512.716460177,45.530615487415304
80,192.23688818514347,518,310134.3922779925,58.15028998043498
81,64.10586616396904,147,283157.21115646255,56.54068062627022
82,116.16017147898674,251,269905.54143426276,57.95687073683087
83,13.091631978750229,30,278700.54800000007,30.237674524224886
84,96.31228566169739,208,266215.0146153847,64.07185441301333
85,1.4033227562904358,5,318755.488,20.879995470868145
86,5.097783654928207,13,290803.1753846154,27.955458371286998
87,6.339232325553894,16,293258.4075,31.369894558342047
88,3.83128759264946,11,310996.70909090916,30.83161674708687
89,35.31567078828812,89,290705.7375280898,32.39264408016524
90,0.0,1,355856.56,33.333333333333336
91,191.68707686662674,503,306906.2862823058,59.26487207983726
92,183.9406558573246,464,280178.7893965519,58.1240175750324
93,95.42087054252625,235,292211.89438297896,62.860947902486565
94,7.5615589916706085,17,271008.08588235296,28.809766809388684
95,61.948745995759964,130,262330.9552307693,52.925192814930334
96,57.905828058719635,138,291315.4543478262,54.06739037829711
97,53.38432601094246,126,285382.6266666667,51.390772961029946
98,262.8336064815521,666,296024.9666966965,51.830867490864236
99,73.53174343705177,145,244140.02344827575,56.11734909138398
100,301.63871632516384,734,292859.200517711,56.819557408120275
101,540.1843142062426,1431,299627.27501048206,55.85264670684663
102,187.7902052104473,429,282917.7785081584,55.763373261837856
103,61.35912588238716,123,251151.16666666674,51.48252452179384
104,168.80167451500893,405,280943.93145679025,52.09163444344261
105,7.982127696275711,17,256826.0282352941,31.469466360617435
106,66.78152152895927,140,260540.31485714283,57.17180217612617
107,67.7267190515995,160,283505.2509999998,59.009151807472165
108,210.00224789977074,514,283925.99817120604,58.38734522769657
109,14.961579382419586,43,324009.3600000001,30.927443726873264
110,54.65167412161827,127,278749.97984251956,52.67580762621294
111,59.142212718725204,135,281690.5237037038,52.763261135241606
112,334.33681131899357,803,281614.9110834375,56.598097193340365
113,309.1097858250141,795,282731.86583647813,58.030939958561646
114,202.35986718535423,506,290631.2184980236,59.40246677850382
115,272.2318226993084,650,287666.57870769245,53.17293440816055
116,286.9459079504013,700,281372.32394285715,54.287328340615474
117,92.25332781672478,175,237169.72948571423,63.802066492153195
118,170.0139088332653,404,233914.13663366353,53.711750934124645
119,267.0146404802799,711,293314.9218002817,56.79944939362611
120,175.66753908991814,372,251618.85483870996,52.24836671126591
121,190.75836956501007,400,202717.4315749997,53.50881845444988
122,206.18833085894585,518,288110.47108108096,59.04659975072861
123,113.76617941260338,228,238240.4234210526,63.5411125765078
124,479.8858214020729,1246,296337.9253290537,55.015783766750225
125,213.57930848002434,514,286917.72105058347,59.75068189255321
126,164.01295447349548,372,276629.4118279571,51.313574330768816
127,39.310416013002396,88,261813.09886363635,34.794214888185365
128,221.45227149128914,480,251453.95162500005,61.322392913650646
129,784.0996125638485,2009,293897.0727426577,56.93512526931454
130,200.86189949512482,510,267641.6652156862,60.75885465182775
131,780.8190779238939,2016,296127.6260912694,57.380824889995765
132,198.63982248306274,420,261921.62695238093,56.465268984952836
133,38.81058329343796,137,227658.1871532846,56.73996554525494
134,56.908916622400284,137,238040.64204379564,56.28398590654945
135,47.07346561551094,113,238539.6300884955,48.21057587390262
136,196.0430303812027,497,279812.28486921557,61.38509436566301
137,212.806227222085,522,285755.19869731815,59.853167138476266
138,220.35743442177773,513,263895.5040155946,61.25833741990965
139,428.46486952900887,1099,269836.53574158374,60.088391858434235
140,221.41561637818813,521,277382.82019193843,60.27038370091372
141,466.5190646201372,1095,271781.2347031959,60.36588662769236
142,780.6464949697256,2016,291557.90916666744,58.17538393000838
143,357.7162623554468,808,273639.5173267326,60.952866676265025
144,784.9519464820623,2016,299420.51614087314,58.47082048060435
145,191.6094543337822,518,286318.4522779923,60.86784286320844
146,208.41858741641045,517,281469.4897485492,61.00326650406253
147,529.638608455658,2016,270652.9981051586,58.34775027574236
148,186.2642582654953,509,283782.967033399,62.20596594223188
149,188.24453011155128,520,277559.7616538463,60.93982799763722
150,358.63532143831253,1061,294007.5212064091,60.60130865189118
151,23.360869735479355,118,231800.44355932213,51.369053208281166
152,677.5386278927326,2016,278665.3946428567,58.566207049881676
153,172.963349878788,517,263142.43392649916,60.88615753660074
154,712.29288610816,2016,285562.71535714285,58.021789017607055
155,612.1256078034639,2016,293688.6924900798,57.921144225512116
156,531.0320681929588,2016,289699.58578373,57.32920793196772
157,226.43567517399788,720,271269.7244444444,58.73040531519094
158,317.41989032924175,1094,292823.5902193782,58.55290541019774
159,455.57854406535625,2016,295823.631081349,57.854623804215066
160,309.0462118089199,1086,292019.6449539598,58.953684697736264
161,420.22772784531116,2016,289427.12549603195,56.085769994780584
162,125.93332724273205,514,299268.2877042803,61.51670896629664
163,163.73384034633636,515,269131.4021359223,61.514857328434765
164,53.61310386657715,233,279441.716137339,64.31348000451605
165,8.65606427192688,156,228301.81666666674,61.83024232388629
166,145.72494368255138,515,305972.67852427176,62.14867200586372
167,131.91733792424202,517,253286.89245647963,60.989565883583396
168,62.17117142677307,376,298704.68430851045,53.30480219187281
169,61.5937477350235,386,273907.5519170984,52.9831583483357
170,223.1401915550232,1092,307427.6135347987,57.21451552926171
171,88.9058937728405,513,267426.4701754385,60.23653709620814
172,184.69688248634338,1834,271980.0187568154,56.089950657995885
173,107.99622038006783,693,266553.32779220794,52.16965844364141
174,36.44204902648926,517,298272.0011218566,58.03965415315235
175,111.06493523716927,1141,284595.82136722177,57.35992335899535
176,0.7776646912097931,4,363433.70499999996,24.970809468864317
177,92.35742031037807,520,287590.4100384614,60.012514777211855
178,243.74562647938728,1881,298720.0175544929,58.343228982544034
179,86.38305056095123,671,296061.5399403875,50.24464682294823
180,143.45082637667656,639,279145.8092957743,53.4585656514351
181,75.69005551934242,486,289113.9251851851,60.08205304957437
182,101.29227483272552,1065,303353.2140657275,58.27846234291951
183,72.25541424751282,517,272069.59779497096,54.84098443473041
184,28.798362493515015,519,327552.49737957615,59.146572298102384
185,8.236279785633087,19,277024.8505263158,29.357705409572578
186,58.64927405118942,430,267194.5006976744,58.20339625392618
187,324.3591610491276,2016,298138.7963095236,55.74711729660485
188,245.7591088116169,2016,288611.6601636904,57.45431516357793
189,32.25883546471596,460,293006.99226086965,52.0950020145543
190,213.231750741601,980,263340.0412244892,55.23737563841819
191,32.951627135276794,516,284266.43213178316,60.35149075206092
192,22.929096788167953,112,257423.4230357143,47.555287835157294
193,56.30692011117935,445,272051.5149213483,53.867597833295626
194,48.36134314537048,404,267912.9633168317,53.82792914275984
195,120.81110906600952,805,290501.1255900625,58.00631110716498
196,209.51605348289013,1085,290692.771483871,55.70324449000549
197,250.5588615089655,1096,292466.11536496325,56.67429428522333
198,352.6958525329828,1864,293322.1272746776,55.916557159182496
199,329.23475055396557,2016,297514.10726190434,57.391176797355236
200,85.79758989810944,321,228453.48155763248,53.79797164452745
201,117.87403908371925,515,292779.5064077672,59.61218885339764
202,256.3868530392647,2016,317039.14583333273,56.8838792742878
203,172.16806392371655,514,266084.449610895,60.70185280316649
204,65.15338584780693,131,252009.1261068702,49.417302249332295
205,241.23119308054447,1002,278922.0435528942,56.45930594841178
206,26.690393567085266,133,253647.66345864657,50.20675103149252
207,38.19819959998131,128,272429.4965625001,53.34239837667049
208,321.50490295886993,2016,291131.20824404794,56.34343369802889
209,6.888229936361313,108,230242.54018518515,45.13325042683281
210,220.00940507650375,1555,272542.60588424443,57.79268040081585
211,288.7675127238035,1279,295516.92609851464,54.87824727210207
212,150.99862903356552,537,278800.950577281,58.07447475626265
213,15.48464748263359,274,287273.72868613136,58.40951122541443
214,5.876762121915817,13,264294.9138461538,33.249078117096275
215,31.265955537557602,176,264443.1471590911,62.267125698053015
216,120.52962550520897,811,294171.9532182491,58.53007819856262
217,82.51315730810165,513,291511.67313840153,56.9864800795922
218,348.8171377032995,2016,303244.6283134926,55.55547202311193
219,436.1616185605526,2016,308195.6608829364,55.181236302989255
220,105.81682243943214,513,284909.5213645225,59.36174173897801
221,54.446261525154114,163,272798.4511656441,56.88119235445148
222,103.43781381845474,804,312086.56825870654,57.19757026875484
223,252.09989288449287,1120,293572.29099999985,57.29372971721062
224,191.89742481708527,714,274831.0202240899,55.345539696561175
225,268.57013073563576,999,285169.01943943923,55.83476126566081
226,228.00037655234337,999,294278.16176176205,53.39934760112804
227,93.9319863319397,514,262589.3098832684,60.69721342649294
228,68.09816229343414,513,282022.703625731,59.196481151930115
229,98.15536814928055,513,291879.6453021444,60.70515263006351
230,411.63884945213795,1668,297674.1949400476,55.45170172642381
231,242.28168277442455,974,281709.51182751515,55.76781526026373
232,253.91655105352402,1100,278886.3064181813,56.86150177252435
233,187.8519643843174,1385,292573.77709747286,58.772456720320065
234,259.2926584929228,800,283738.02835000004,58.09185412478797
235,141.19008806347847,454,262613.60321585904,56.636193155715894
236,83.28189888596535,516,267939.0690697673,57.30814814990657
237,28.19300353527069,141,250999.59475177305,57.130202686272256
238,357.56816770136356,1580,289412.265544304,56.47114180733278
239,257.28974226117134,1386,305523.02663780656,57.34953774226632
240,324.6840090453625,1346,284413.4242793464,59.27743415017501
241,203.62531858682632,1054,285440.6696204934,58.53724543636382
242,176.50234204530716,846,303936.760472813,55.843692124463786
243,141.89807519316673,512,296858.4001953124,58.08200009798162
244,276.8956215530634,1336,302287.7574251498,58.76587399170254
245,236.52435238659382,1098,291407.12076502753,58.61109928525924
246,198.03009036183357,983,258928.13114954223,58.464777979769096
247,159.1379636824131,512,287905.8655078122,59.0705063766395
248,188.4638942182064,665,284173.6189774434,54.29293562296309
249,135.2753355205059,791,301344.23261694046,57.69780484478505
250,86.98737418651581,400,268281.5603499997,51.102712359783766
251,249.36541426181793,1093,293388.9647941445,58.51933934367242
252,180.23372095823288,798,304554.12739348365,60.23484558990352
253,538.8668549209833,2016,305989.5669642851,54.46832585407694
254,132.7879178225994,423,259396.34572104024,56.43020354428376
255,204.98260337114334,1014,280898.6593885603,56.43038358946884
256,241.9620239585638,1033,288250.81163601123,58.47422757261085
257,68.18885812163353,379,278053.8739313986,52.481250168066396
258,35.83571648597717,139,258662.90589928068,55.635495898454415
259,280.7718940973282,1089,288014.6808264466,57.754381480184726
260,209.55599051713943,1090,298565.1576146786,57.73463153485021
261,108.95661276578903,479,219331.25350730683,63.24791462142732
262,109.23038500547409,508,275987.3783070867,61.541453664650355
263,218.77830393612385,1097,303898.5524886054,56.87051387263763
264,39.74186649918556,113,258096.34053097345,41.286231602175064
265,39.28593224287033,219,235712.6414611871,64.39425602857976
266,129.84819327294827,517,294887.00096711813,60.369121073117654
267,315.85701118409634,1666,294709.6617286915,57.671212499614185
268,337.5561933070421,1097,293276.7869826801,58.09160533285558
269,266.7090497612953,1609,289997.49607209465,57.85385976544064
270,197.50880375504494,666,288469.61018018035,54.4763258115381
271,380.09949447214603,2016,295761.74457341235,55.469978945989375
272,314.37281353771687,1383,303133.7990600143,56.68557076719962
273,260.20345325767994,1095,299674.04007305915,57.03498911309543
274,82.81224292516708,519,280656.9747976879,57.54159167827437
275,413.38716012239456,2016,270153.69346230204,55.97276307588888
276,101.30222192406654,422,276451.88085308066,54.83304027944166
277,134.84724733233452,403,226483.31766749412,55.50602506097824
278,0.512548953294754,3,352588.4266666666,33.333333333333336
279,145.1905072927475,520,274149.0606538459,56.0702350361402
280,105.89546713232994,432,246422.1197685186,57.77871575971568
281,394.1463160663843,2016,292614.93343253987,57.592932493125744
282,183.3170346915722,731,277515.68404924765,57.58270137793339
283,492.19455052912235,2016,278498.4095238096,55.94725528514784
284,150.18626204133034,428,262744.90616822435,55.51890275940772
285,82.11232447624207,234,275198.3361538463,60.067773474066485
286,155.02714973688126,520,242554.76749999978,58.73503323017642
287,96.26859185099602,427,261749.26571428552,56.29054073802374
288,49.82262150943279,512,298970.12582031253,61.55356174615726
289,162.70241966843605,818,290961.3254278731,56.38305730514249
290,92.29468417167664,237,277652.0737552742,63.811914306669244
291,189.9825677573681,800,295959.02932500007,57.71943915568783
292,188.14066007733345,514,276806.35649805464,61.14865861924838
293,343.59891736507416,1670,292957.45010778407,58.10922282380866
294,122.6868023276329,517,281585.27048355906,57.811124454488834
295,207.29780092835426,792,294096.75191919226,59.221139521600094
296,158.67205926775932,518,285813.1295752895,58.60298894270727
297,71.68420575559139,519,274756.4856647399,60.61472639990909
298,299.7223887592554,1340,310971.5515074629,57.78737653276503
299,125.77829322218895,515,285526.95794174745,58.03484604151016
300,67.61322939395905,203,234721.60137931033,64.75919556348362
301,196.2700061649084,1096,292325.2451642338,59.47046166990968
302,96.42083105444908,517,243942.1542359769,60.20482105028362
303,189.29010644555092,932,283874.52075107285,55.87806149562371
304,35.037649750709534,202,200456.82876237624,67.59725677646827
305,51.90241354703903,385,283947.34005194803,52.95179516453699
306,491.8249487578869,2016,304086.82159722236,54.32442821823692
307,153.74744188785553,498,270053.915301205,56.6262824614817
308,191.11380083858967,731,287027.66161422717,57.94567775259217
309,148.48436239361763,952,316791.9835714284,54.77750128104745
310,546.6406173706055,2016,295209.85807539674,56.00275662873171
311,182.64817664027214,507,278435.42343195254,58.15304243251014
312,181.32415425777435,809,242271.521063041,57.256084260807704
313,138.65707954764366,363,254710.37493112966,52.46668343602754
314,233.835784137249,1221,292599.7524651923,55.78601557013791
315,462.8196149021387,2016,280701.8793750003,56.83642179861055
316,211.3795956671238,956,293146.29560669465,53.174283504709784
317,208.57074910402298,801,289083.5915355808,58.85645194127198
318,61.039351999759674,129,264192.2970542637,49.79729189200349
319,185.87448345124722,684,273108.7864912282,55.30735766583681
320,160.20776772499084,674,272355.4798219587,54.80369317376148
321,50.98615375161171,231,278848.7717748917,58.66604987409666
322,82.02652749419212,512,284639.6449218751,61.51855928187625
323,423.4411406069994,2016,291770.9106051589,55.6907339508386
324,337.6256968230009,1383,295596.9803470711,58.18185631957135
325,120.21323312819004,507,298178.65238658764,54.63649419660299
326,158.16501015424728,518,292325.96274131286,57.27996688155291
327,123.88485805690289,521,297331.05689059506,57.291528558891535
328,353.5642527639866,1571,296291.1862635261,56.182300775809175
329,219.6442634165287,653,257777.97457886668,52.35045215681558
330,94.84673368930817,476,239855.0082773109,59.2943137222511
331,215.79851910471916,712,280905.42516853934,56.70024162012877
332,125.59858404099941,520,285314.5795384615,57.87101049428795
333,229.718963727355,1090,294220.04429357825,58.37706368361153
334,314.01906906068325,1380,298137.96118840564,58.59695720487294
335,518.1876744478941,2016,301682.82961309544,56.088509857883444
336,214.1112316250801,798,294027.8130325814,59.09643029405877
337,196.19120928645134,805,280107.2698633539,58.91164650218995
338,316.5219830572605,1006,283810.1256461233,57.99632994458953
339,53.65131759643555,102,237197.31941176465,41.78363048616597
340,194.4797082543373,808,285674.79913366324,59.790104564656716
341,177.40835793316364,664,294317.00463855435,53.404499350172
342,73.20060530304909,378,285287.51994708995,52.4948685811572
343,167.3386908173561,804,289834.7448258708,60.575341375138926
344,350.06119644641876,1238,277666.79137318296,55.817448403414666
345,220.37647253274918,806,262894.4889826301,59.356931651283126
346,187.91470140218735,677,275701.02998522925,53.7551180813799
347,121.73944041132927,418,258864.9844976077,56.15162995525241
348,514.4308659881353,2016,294566.53904761956,57.25038198179163
349,254.01722183823586,976,287911.55520491797,54.64243644954102
350,148.69973236322403,513,296774.6365302146,58.39801458006429
351,39.03935822844505,116,205276.2531896552,47.216412964665054
352,521.9834767282009,2016,291096.6849107143,57.076409261148434
353,445.2403665781021,1604,279415.42600997497,57.0982248959373
354,125.90161892771721,516,277286.48872093007,57.69131174793324
355,516.2236081957817,1694,294771.4876859506,56.338864949905634
356,222.99504078924656,807,285058.1780173478,56.53736281783715
357,375.7219026982784,1110,277139.8726486486,58.721070467314156
358,19.28244860470295,381,304120.8522834646,54.39449063164723
359,141.44686701893806,713,267342.73152875155,55.12074514166341
360,89.04588088393211,405,251381.18903703694,55.704238625829454
361,106.73126672208309,808,269226.64544554404,60.06777613604003
362,154.02319997549057,422,251836.3644549765,56.388788906797956
363,411.9989915639162,1381,299625.30980448995,56.63072699795038
364,474.8202853798866,1619,287512.475614577,58.09427826981271
365,204.12589129805565,809,268715.72088998754,57.76038241292108
366,37.52599793672562,104,236461.69019230775,44.53978086745375
367,24.10153478384018,122,265234.49475409836,50.41935108451337
368,363.14886981248856,1383,308603.62757772964,58.08408964914678
369,48.223078697919846,513,314639.6531773879,60.79986845419821
370,560.3291024118662,2016,276544.0963194449,57.66702819109854
371,274.24715031683445,809,256751.1504820763,57.541817345037046
372,541.1045990139246,2016,293407.90790674626,56.77359886489463
373,148.31452967226505,514,277862.84856031125,58.647763454746595
374,465.36293436586857,1669,296582.0573037745,57.284891838446995
375,499.32518188655376,2016,296853.78917658725,56.89647663213625
376,24.24203199148178,369,296188.5514363142,45.229988710325486
377,488.69063641130924,2016,295804.7346527775,55.47418017502644
378,298.37795697152615,1191,306350.0132157848,52.86466003473442
379,127.47401571273804,488,289210.8809426227,58.68124317478284
380,238.8162735402584,699,279526.1889270388,54.301859111714364
381,113.25359034538269,410,287235.1643414633,53.325599682745086
382,123.36435782909393,446,211144.98080717484,54.92385670966563
383,231.00161696970463,771,297661.8857328142,59.54848077060149
384,143.08588296175003,521,279751.16138195776,59.01936379449594
385,88.65407347679138,234,274767.72940170945,62.77574562178417
386,207.08298727869987,664,294519.3544879516,55.16439508274002
387,28.101876586675644,232,301214.9438793103,53.6105032053503
388,195.81763193011284,717,282162.7653556487,56.40080949885845
389,268.86931639909744,1090,307023.8488623853,56.46590142371523
390,0.5712155997753143,3,348227.76000000007,33.333333333333336
391,56.81226894259453,166,274265.2789156628,59.71084678925197
392,144.25517609715462,524,259958.411870229,58.32442896085362
393,220.0213842689991,801,296077.1078651686,58.866826641336964
394,247.5483419895172,745,273895.644053691,58.4565552256894
395,420.19047406315804,1674,291579.26853644016,58.42967757453341
396,86.07039752602577,379,272342.8693931398,52.57563210333763
397,288.3935744166374,1035,265360.94090821233,59.5366980217016
398,45.863904893398285,215,263186.6835348839,62.1919830512013
399,186.73322738707066,807,294551.7993060718,56.35234071028989
400,226.81854496896267,1233,297477.71865369024,55.454576436680405
401,145.700608253479,519,299744.07491329504,59.48808284137542
402,189.74882674217224,711,288414.30478199734,51.99731968394247
403,43.23574906587601,108,267095.26555555547,41.79841168386337
404,106.24486809968948,371,278273.8272237197,51.465851507706404
405,206.96632733941078,679,266331.8638880708,55.05885124268235
406,331.6027422398329,1197,305762.6841938179,55.69184825080125
407,601.3007386177778,2016,294888.96659722226,56.695716879128256
408,289.1519948542118,723,268102.2274965423,56.34122816859382
409,217.90839698910713,803,267817.27424657537,59.64641215980293
410,227.3792024254799,809,286259.01040791103,58.69180011718475
411,0.5284239649772644,3,354945.7733333334,33.333333333333336
412,482.6794126033783,2016,305860.76221230143,57.12686555279742
413,92.41241872310638,517,285575.5604642166,58.895267353323135
414,221.567627876997,803,297892.3898381071,54.84374450352933
415,194.21788269281387,1092,311861.20060439507,59.38526554487808
416,62.79277300834656,117,232158.26735042737,46.487551762584275
417,195.85375191271305,806,260839.24570719613,57.32808224855613
418,493.9359486103058,1889,292807.3321651667,56.31298346035293
419,357.6611950099468,1295,289737.3792277995,58.42973761840831
420,408.1858637332916,1628,298591.6431203928,57.98794530430431
421,72.20397800207138,250,241705.49576,59.35353896323545
422,123.22695171833038,457,257132.45658643357,55.902358379505834
423,163.78428521752357,403,259425.75344913136,47.57985989950161
424,244.37421864271164,803,288160.73683686176,58.78829124859953
425,197.43905940651894,669,292131.8638863975,53.96914292062944
426,354.3880231976509,1049,268512.7832983795,59.03188613495435
427,183.61221425235271,800,299676.5906499999,57.050642238302515
428,503.3845803141594,1673,290736.2313090258,58.07524660988602
429,337.84708036482334,1528,300115.1317670161,55.38638354193319
430,50.767901092767715,138,255333.96768115935,56.68659761830037
431,202.41408690810204,704,296189.0374999999,56.06609815856462
432,142.45108225941658,513,301846.5561793371,59.3018883268827
433,524.1244170963764,1963,287713.3350993376,58.343410985095254
434,138.5053959339857,951,293871.4010935857,52.18919680408307
435,197.51924078166485,711,294458.1178059074,55.02284314871329
436,289.2013881802559,1026,281980.26461988315,57.077885190514756
437,216.3003585934639,690,286780.4018550726,52.23679497236231
438,285.96473106741905,1088,300757.451047794,56.90459391570943
439,252.42593944072723,701,260160.40348074198,55.89282880927826
440,195.49430273473263,832,298054.65365384653,57.22910879993074
441,212.92441087961197,695,263981.55749640317,57.4704469253865
442,77.31911689043045,150,242979.1862666668,53.79807782348268
443,317.11064499616623,1039,275002.2914918195,59.16646934263648
444,138.2134512066841,523,279941.85261950304,56.85984887680655
445,88.29976812005043,515,279865.91246601945,60.89287854392615
446,147.75472539663315,519,290960.68890173413,61.01761246508734
447,315.73088923096657,978,291396.5520449897,56.66223490814471
448,295.7820565700531,966,267649.1095031054,55.83462247854671
449,569.754284247756,2016,300553.4456646828,56.56094201562533
450,657.4301121383905,2016,295923.3560515869,56.245087021939696
451,365.8160744458437,963,270183.50151609536,56.52469964623153
452,165.7286747097969,681,250087.27823788545,50.76741993958505
453,35.57440462708473,150,239832.47506666667,51.701421990377746
454,71.5531439781189,412,265246.17111650464,53.0827225009911
455,51.09608240425587,517,307098.0488201163,58.54076004877785
456,138.7981621325016,523,297705.49793499033,59.22455702719049
457,100.95130094885826,373,272284.75597855233,51.42707872044828
458,400.0523634850979,1368,283527.5591081872,57.327071770952685
459,162.7162227332592,429,259325.9126806526,54.14194603946062
460,255.65659058094025,720,273243.9165,55.45915363248148
461,235.74947756528854,939,289908.1417678383,51.62248926729536
462,167.36422011256218,519,267047.34123314044,57.8672153879936
463,189.19201663136482,443,260771.32501128668,58.46676235951174
464,211.85000294446945,944,288167.6965466102,55.089815428008095
465,202.61781431734562,801,285225.4108114859,59.308337974064315
466,128.8188230395317,502,291207.50215139455,59.34817266585088
467,214.3669450879097,677,261345.5414475625,55.20338182899041
468,149.87222035229206,2016,346109.8755555547,56.00025247695658
469,229.04172384738922,721,266121.1050762829,58.37268424725101
470,313.6450339704752,976,296779.38491803274,55.83557994176971
471,205.42307901382446,1097,300210.0761713765,57.9246795017448
472,221.88216897845268,719,267223.59783032007,55.84738064869939
473,494.4948433637619,2016,293149.20141865074,56.00200370807631
474,365.51571333408356,1286,290265.943219285,57.08364215524674
475,123.6584025323391,512,276942.40820312494,60.22359410450036
476,133.42032638192177,516,279211.53856589145,60.26080136991936
477,317.95913664996624,1095,293167.4630136983,58.51101404971192
478,73.24554300308228,156,249098.57910256417,56.57730399610858
479,163.34388622641563,519,288489.98273603036,60.35688700359545
480,344.5495052039623,1236,287824.33711974084,56.74513545265181
481,142.11735755205154,374,288630.91748663096,47.89831326175827
482,170.47217954695225,803,297787.77992528025,56.328913758835746
483,49.29737839102745,123,226221.16439024394,50.70976617109791
484,64.97567361593246,378,271106.93841269834,51.67166259183109
485,218.65168955922127,803,286562.1990286427,59.71496906982323
486,129.54253005981445,378,270995.5974074075,52.42214176269145
487,360.5086458325386,1593,304104.2090144377,57.264648634522665
488,262.4004784524441,719,257383.97499304582,58.035355919122445
489,146.95350921154022,378,279426.8445502648,49.172729465805375
490,710.9073132276535,1916,289231.47128392465,58.36082354718594
491,439.5452634692192,1681,305226.26212968514,56.729876303591844
492,319.95838835835457,1102,265037.0843375679,58.40251209155678
493,243.82896727323532,699,261394.86412017173,54.8816238687247
494,562.2219631969929,2016,280826.7028273808,57.4917967768594
