episode,acc_reward,length,cost,res_wasted
1,1073.7248783111572,1464,463820.69680327905,0.0
2,527.1675833463669,712,441913.1352808987,237.7724581943469
3,730.6262211799622,1011,456573.8977250252,261.73456263329933
4,116.09400242567062,145,334032.13889655186,225.08423861799568
5,100.22701209783554,131,395286.17404580145,53.98632998866889
6,102.86510276794434,135,401571.10785185185,50.021907552083334
7,92.16430467367172,121,399455.0019834711,0.0
8,55.38088196516037,74,406896.03405405395,0.0
9,321.5122984647751,423,407856.16052009474,138.6562785696476
10,48.19884955883026,65,413239.23692307697,0.0
11,59.05761122703552,79,410958.9248101267,0.0
12,116.08119356632233,146,343343.85931506834,727.5698359241225
13,69.71740514039993,93,413136.31956989254,0.0
14,269.77673441171646,353,411560.52096317284,111.28632819416165
15,536.3233398199081,729,466809.84345679,332.8333107277199
16,58.007747530937195,77,399603.2233766236,0.0
17,108.89545506238937,138,353068.8437681158,531.8688513714334
18,144.7919837832451,182,347512.01549450535,159.2449186555632
19,101.3788754940033,130,368262.93246153835,460.47045241135817
20,84.95252323150635,111,390613.41315315315,0.0
21,58.534954607486725,80,439822.10199999984,0.0
22,89.49664390087128,118,404506.9033898303,42.34136445643538
23,47.76527547836304,65,425247.72,0.0
24,915.3464169502258,1307,484286.5995103294,610.3376340625299
25,57.56510716676712,77,409880.38337662356,0.0
26,55.58980417251587,74,401809.4116216216,0.0
27,139.18708616495132,176,354989.5011363637,421.71488050981003
28,73.1411092877388,95,377722.0852631577,0.0
29,107.10495537519455,139,386877.80805755395,107.78070024449191
30,108.9972106218338,138,351737.33362318826,529.1568364682405
31,54.535642981529236,74,427159.45621621626,0.0
32,317.2275277376175,421,428691.051306413,388.48994181218455
33,63.016803324222565,83,392014.43542168656,0.0
34,52.87331175804138,72,430717.1888888887,0.0
35,46.968948781490326,65,447018.21230769216,0.0
36,990.1384168863297,1578,472298.93847908755,322.23772195446173
37,68.68941479921341,90,386153.06955555535,1277.0945922851563
38,59.15989404916763,80,425804.05099999986,0.0
39,57.34140968322754,77,415068.3444155846,0.0
40,127.95615464448929,163,363745.281226994,603.9602994392254
41,504.0850161910057,722,425620.6322160667,226.59070923189708
42,72.4763081073761,95,390171.9637894736,0.0
43,61.24606692790985,81,396710.850617284,0.0
44,456.1953735947609,694,441783.38146974065,142.15264259360364
45,60.454971611499786,80,396935.96150000015,0.0
46,359.1916957497597,538,430250.4363568776,415.9278534956581
47,343.88423162698746,449,397908.2381737196,487.72263667525056
48,61.447163224220276,82,409155.2595121951,0.0
49,65.4937515258789,87,405291.92321839073,0.0
50,56.21629226207733,77,441133.8794805194,0.0
51,59.756957054138184,81,429419.55851851834,0.0
52,303.21791023015976,414,428224.0479710145,634.9132902725884
53,60.55371594429016,81,411874.59160493844,0.0
54,54.10360008478165,73,419175.5463013697,0.0
55,59.95944446325302,81,425065.4716049384,0.0
56,56.604097962379456,75,396145.0186666665,0.0
57,47.327266454696655,65,437175.0763076921,0.0
58,1020.0121067762375,1582,475162.02960808954,462.34653554885034
59,52.464319944381714,72,440779.95888888894,0.0
60,134.3848522901535,169,346854.19976331363,183.83381246532915
61,52.23374652862549,72,446493.20388888894,0.0
62,53.677187502384186,72,410829.83999999997,0.0
63,68.9054604768753,90,383574.7160000001,0.0
64,315.7367568016052,406,388736.1472906405,133.0521348474061
65,60.424687922000885,80,397656.08574999997,0.0
66,104.36956542730331,134,371061.99567164155,227.25125440910682
67,1054.8561058044434,1591,493951.79270898836,411.3465980515399
68,30.53337401151657,43,445050.77767441864,0.0
69,77.33910483121872,102,400857.2225490195,0.0
70,62.60473698377609,85,433460.4145882353,0.0
71,186.5874964594841,242,395243.35685950407,290.9086621497288
72,58.945443630218506,79,413443.63088607584,0.0
73,635.5373307466507,986,470124.83624746423,395.1351330739731
74,488.3396449685097,694,461921.56778097997,396.0131851767944
75,61.959303975105286,82,398202.9834146341,0.0
76,54.555373668670654,75,444874.7349333334,0.0
77,78.05076348781586,103,401876.9590291262,0.0
78,105.03718942403793,134,362224.7870149253,185.2561873250933
79,138.3488855957985,176,363029.7786363638,807.4838749278675
80,126.37266969680786,161,364091.21788819844,309.09365446671194
81,889.88083589077,1297,472548.0418504248,345.1208253270769
82,56.9750799536705,78,440918.8125641027,0.0
83,73.01210254430771,97,409120.1276288658,4.620985522712629
84,55.889677345752716,75,413091.32639999996,0.0
85,68.83784276247025,90,384922.5079999999,0.0
86,54.22994202375412,74,434550.52054054046,0.0
87,60.00532793998718,80,407034.72449999984,8.775233459472656
88,341.0329738855362,449,421417.4431180404,458.74598092331917
89,127.11590558290482,163,373827.7750920245,0.0
90,61.38355994224548,82,410574.03073170746,0.0
91,688.5783449411392,998,481204.8683567132,286.52986197003383
92,266.1420032978058,347,406445.6425936603,179.68051314560068
93,32.13635593652725,45,441033.4737777778,0.0
94,60.4553017616272,80,396949.12575000024,0.0
95,1067.5257387757301,1567,494041.80225909385,519.5203051150188
96,338.0546001791954,450,430337.5234222221,577.7132153320313
97,315.5251607298851,421,435734.7979572445,452.5263909636654
98,67.70891654491425,90,407276.48422222235,0.0
99,986.4718942046165,1427,492934.04437281005,560.292652667446
100,131.19689685106277,165,345807.2604848483,673.0487149325284
101,71.37195408344269,93,381263.32322580647,190.3470419606855
102,695.0570254325867,994,479926.18098591536,223.51929939009054
103,1131.7593879699707,1607,465089.83723708725,429.943803066783
104,60.333030104637146,81,416754.8716049383,0.0
105,358.75163877010345,474,426562.56417721533,477.4889611352848
106,71.67212426662445,94,390671.80000000005,0.0
107,14.981042861938477,23,487213.38086956536,0.0
108,195.42335706949234,246,353894.00463414646,185.60656887147485
109,56.382446467876434,75,401352.01973333326,0.0
110,114.85229629278183,146,358090.44657534227,936.9036555878104
111,1099.2075807452202,1554,490434.13087516156,369.19902291905464
112,268.09597074985504,351,408667.3758974363,78.86919696514423
113,68.47707748413086,91,407331.5903296703,0.0
114,286.0878934264183,374,410556.5086631015,267.0110431201955
115,920.1534608602524,1294,465170.6378361675,560.161504872247
116,311.8050785064697,418,433341.3465071771,313.2077014685818
117,305.6597664952278,415,427013.54795180756,278.22736198701057
118,76.98934018611908,102,406921.78705882345,0.0
119,513.4415693879128,682,436072.0348387097,157.67312971098332
120,77.59782922267914,102,396289.8749019605,0.0
121,528.6455960869789,710,450619.49369014124,471.6101337271677
122,105.07558107376099,133,350720.60676691734,375.75541056009166
123,906.8466036319733,1314,493514.49951293785,277.19565864458474
124,324.7448276281357,437,450599.61006864987,347.0382068904641
125,113.92318165302277,146,370427.7947945204,227.25808172356594
126,60.2760494351387,81,418043.8706172841,0.0
127,83.70109075307846,109,385547.2007339452,0.0
128,67.87126612663269,87,350721.36735632166,4108.543023471175
129,386.44556760787964,512,431018.95253906253,302.6668059825897
130,918.631548345089,1314,477757.4952968031,243.9210506073416
131,54.584945142269135,73,407442.10794520547,0.0
132,84.67670965194702,111,395043.38882882893,0.0
133,511.4279628396034,694,455085.3159654177,356.4760450203755
134,329.4580603837967,446,417900.9263677127,767.4562202761526
135,505.5899500846863,774,467483.7807751942,291.9241063317587
136,7.134292244911194,12,465721.75,0.0
137,61.4841211438179,82,408399.9821951222,0.0
138,133.8906335234642,173,384362.4758381502,746.1336994501896
139,110.58903920650482,142,372720.59732394374,39.32447836432659
140,103.55595374107361,130,338893.6313846155,141.12174260066107
141,414.39454215765,562,444329.2880071174,274.4028140030722
142,56.058790028095245,74,390613.04675675684,0.0
143,483.94117867946625,696,477301.1904310337,260.59314438392374
144,61.537514448165894,82,407256.38804878056,0.0
145,95.20861905813217,122,366290.64573770494,0.0
146,53.48779743909836,71,396243.7363380282,0.0
147,1140.877034842968,1640,516829.45869512146,435.4981098454173
148,371.61014127731323,508,457071.55122047244,580.920834759089
149,375.14325654506683,533,446148.52330206416,251.78450100954208
150,50.222877621650696,68,420618.8329411765,0.0
151,498.99475967884064,700,462091.1840571428,204.78113525390626
152,114.52573210000992,149,391152.64281879197,570.5053317690856
153,59.760751724243164,80,412456.6070000001,0.0
154,104.81067883968353,134,365219.50746268645,245.89375783436333
155,847.5758136510849,1271,490937.86752163654,366.04807735896316
156,123.59214699268341,159,377572.90301886783,187.31175375884433
157,324.62307220697403,490,454545.5801632654,534.3205436862245
158,80.4857901930809,104,373416.774423077,0.0
159,203.67466568946838,283,421825.52438162576,343.3196754051182
160,438.65318566560745,682,483076.76193548396,197.9564074742829
161,58.843180537223816,79,415738.26784810104,0.0
162,70.50429320335388,93,398093.26322580647,0.0
163,673.8878224492073,998,488143.63070140267,301.13991814194793
164,71.51904261112213,95,408194.72694736836,0.0
165,319.1825222969055,490,454507.73077550967,423.46378896285074
166,285.02607691287994,433,452798.0795381064,429.1951346100065
167,75.87812811136246,100,399161.5768000001,0.0
168,88.13631248474121,114,377523.11859649105,0.0
169,192.19631332159042,355,435994.78202816896,259.4375244140625
170,104.13290727138519,150,367512.4646666667,523.7865234375
171,304.4871317744255,434,462559.4617972351,549.1853753015193
172,318.21497970819473,494,454519.1142105261,288.23442466828504
173,126.90009593963623,172,359892.82732558105,367.490389092024
174,453.1423698067665,813,499717.0196555966,522.7873332456469
175,187.33445006608963,286,426164.40034965024,444.5521641444493
176,47.198203444480896,65,440721.9563076924,0.0
177,159.17446780204773,247,409237.83190283383,246.30036413524797
178,148.13597971200943,216,376486.89759259246,384.0470886230469
179,57.28946304321289,77,416312.6161038962,0.0
180,238.23178881406784,399,447866.7231578949,70.08661393473919
181,76.55463618040085,100,387199.99559999985,0.0
182,267.4493586421013,460,459347.25565217395,79.72920426078464
183,337.29391944408417,495,474637.05559595936,166.44654651988637
184,26.76370471715927,39,480145.24512820516,0.0
185,290.28487753868103,479,454064.6611273485,619.2986787863714
186,459.0818102955818,800,512896.77994999965,206.11647399902344
187,53.79784172773361,72,407884.1227777779,0.0
188,61.59752547740936,82,405892.1214634146,0.0
189,270.1937321424484,423,419103.3455791965,265.83787244431517
190,48.83969289064407,67,437165.7325373134,0.0
191,252.18383073806763,495,437411.86412121233,330.1368563565341
192,159.3288032412529,268,424934.89888059685,165.7423409988631
193,55.30827122926712,74,408569.09351351357,0.0
194,70.2564388513565,92,387178.6380434783,500.1669298254925
195,76.33879655599594,99,376955.9743434343,0.0
196,107.20840001106262,138,364864.0930434782,231.4741157863451
197,286.7938554286957,480,430016.46795833355,601.1230293273926
198,35.10960191488266,49,442322.08408163255,0.0
199,340.9113413095474,503,471940.94660039776,447.15501934680975
200,61.34140598773956,84,444095.01380952384,0.0
201,84.94633364677429,111,363513.78864864865,8.18300319362331
202,427.14388859272003,706,484177.35841359716,439.23229046786474
203,84.22343987226486,119,494841.26420168066,409.12466456309085
204,104.19949144124985,145,477722.84524137934,2043.270763739224
205,248.0084421634674,407,504506.8618181817,1956.582908836571
206,78.85366004705429,145,466536.6777931033,4228.438820043103
207,146.34262335300446,207,487569.23884057987,1517.5921471637228
208,102.29442971944809,137,425514.0452554746,2771.8812353872036
209,84.97509431838989,116,446800.95000000024,2623.8109793827452
210,247.9116988182068,398,509654.51889447204,974.267404220811
211,80.0710933804512,129,456480.15596899233,850.6732348065044
