Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Wasted
1,907.1213424801826,1280,476107.12459375,0.0
2,539.3323900699615,726,439388.16393939377,367.3271000129132
3,893.9707555770874,1276,455210.8547805645,253.53097323713632
4,117.38523608446121,145,332776.1571034481,224.84726730872845
5,59.501431584358215,80,424729.96800000017,0.0
6,69.41817086935043,93,427277.72430107533,0.0
7,63.001807272434235,85,432803.21317647083,0.0
8,80.25782656669617,103,373533.9914563107,0.0
9,55.403195798397064,74,413802.24054054054,0.0
10,55.84546911716461,74,400540.1851351351,0.0
11,56.25662964582443,75,411405.15093333327,0.0
12,54.79490792751312,73,410243.75232876703,0.0
13,57.05332714319229,77,428508.8514285714,0.0
14,55.612190783023834,74,406487.3486486487,0.0
15,70.13599699735641,92,400248.83239130455,376.7614348038383
16,71.68430650234222,93,381495.43591397855,0.0
17,54.209320068359375,72,405496.39416666667,0.0
18,64.68824225664139,86,413484.89186046505,0.0
19,71.45262682437897,93,387707.22709677415,0.0
20,145.91869127750397,183,360493.8461202187,104.15033659387808
21,52.852402329444885,72,440915.70777777786,0.0
22,86.31255853176117,113,403115.39752212365,0.0
23,54.54554682970047,73,415699.91452054784,0.0
24,57.04769480228424,77,429904.23636363633,0.0
25,54.01423341035843,72,408484.26944444457,0.0
26,86.14742451906204,110,367195.0267272728,0.0
27,55.766049683094025,74,403196.3210810809,0.0
28,71.0200462937355,92,378894.18195652176,0.0
29,57.22560125589371,77,423541.3527272727,0.0
30,61.11045295000076,81,407801.57086419745,0.0
31,125.2651093006134,158,362363.0506329113,202.67222112341773
32,55.58008533716202,75,425491.24906666693,0.0
33,71.95216113328934,93,377777.84150537633,0.0
34,55.770268976688385,75,423367.02506666654,0.0
35,773.6469398736954,1287,486219.814685314,161.22441218449518
36,30.768231868743896,43,440471.2827906977,0.0
37,117.27270597219467,145,335613.34027586196,991.257267813847
38,59.55538356304169,80,424178.80050000007,0.0
39,133.16239839792252,170,349048.4937647059,516.011430089614
40,128.21512860059738,161,359910.76074534154,607.6428973274942
41,57.599192678928375,77,416031.5548051949,0.0
42,72.83892321586609,95,390294.59831578966,0.0
43,55.93791180849075,74,402112.5086486486,0.0
44,54.46545696258545,74,436372.74054054054,0.0
45,60.86060583591461,80,395054.59025,0.0
46,437.5349767804146,690,446403.2629275365,338.0175850246264
47,168.3369151353836,216,359108.654722222,351.4156545003255
48,1079.9079858064651,1810,471450.3651712707,245.22414753107734
49,65.65967559814453,87,410979.8128735632,0.0
50,92.46555745601654,120,393561.8781666666,0.0
51,330.78323596715927,518,442525.3909652506,225.53641277298505
52,285.96039950847626,414,421913.26429951703,630.2450906504755
53,60.96223121881485,81,408941.69283950626,0.0
