Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Wasted
1,1019.5885052084923,1474,479965.07715061074,0.0
2,53.61169135570526,72,412421.2805555555,0.0
3,529.0102752447128,701,431174.76895863045,151.29944962135565
4,55.98256915807724,74,392425.50837837823,0.0
5,100.7860592007637,131,387672.76625954226,54.21237159321326
6,111.66093456745148,146,397490.3927397261,600.3521745237585
7,72.02420419454575,96,413123.5162499997,0.0
8,596.9878907203674,850,451693.83148235275,267.23974192899817
9,75.7728266119957,97,358323.9439175258,0.0
10,316.95248651504517,413,396758.86881355965,191.41342229589134
11,36.63244163990021,52,467510.8761538464,0.0
12,87.52625066041946,113,374664.2768141595,0.0
13,445.38103127479553,618,423173.58637540444,92.9990489181963
14,55.998389065265656,75,410509.44479999976,0.0
15,71.9535544514656,94,385381.7108510638,0.0
16,317.61017936468124,420,427405.6164761905,76.6871834891183
17,58.15755981206894,79,431276.6830379747,0.0
18,63.062986612319946,85,423845.9089411766,0.0
19,549.1132311820984,866,457488.0857043881,315.6705085454857
20,510.41798889636993,729,446150.91563785984,337.45886682581016
21,57.96565133333206,77,400577.7615584417,0.0
22,109.17079043388367,138,349496.6428985507,539.2183227539062
23,64.39547735452652,86,411967.0888372092,0.0
24,89.24475836753845,115,372532.250956522,0.0
25,442.65809112787247,722,432872.0564542937,226.35322803275406
26,79.58347636461258,105,402259.4706666665,0.0
27,318.3845334649086,439,428412.80993166275,668.876198179901
28,62.95858073234558,85,425977.6607058823,0.0
29,70.87197077274323,92,375908.91195652174,48.42835534137228
30,39.63583827018738,55,441931.1650909093,0.0
31,107.30250918865204,138,373326.34985507245,724.3864348038384
32,130.24151641130447,166,365336.6879518072,241.29132153614458
33,55.628623843193054,74,400857.5194594594,0.0
34,73.14420658349991,95,377637.2915789474,0.0
35,83.31878125667572,107,365840.90000000014,0.0
36,59.937943041324615,80,408507.71475,0.0
37,54.63403522968292,74,424789.28054054064,0.0
38,313.07651817798615,422,420691.0178199056,434.57742902565906
39,63.00839203596115,83,392195.1057831324,0.0
40,451.351400911808,709,432663.72330042365,239.61718095744448
41,80.53862029314041,106,399075.8377358493,0.0
42,294.25094389915466,429,479808.6927738929,1899.5826979417068
43,105.01065695285797,145,467863.1895172416,1951.5551841998922
44,276.60427564382553,398,482108.6211055279,1615.2581986470439
45,292.7100193500519,419,476205.01727923675,1247.2241720777708
46,97.32253766059875,129,413076.4003100773,766.5620344295058
47,123.98941254615784,170,457429.290352941,5249.3509708180145
48,54.72237575054169,74,422654.83729729743,0.0
49,114.15460443496704,158,472996.8678481012,1801.295336759543
50,100.73993045091629,138,456896.5449275362,1650.7857294497283
51,100.2825540304184,134,423152.9585074627,1857.0961850294427
52,109.17000317573547,150,462565.61573333334,1801.61009765625
53,82.48230761289597,113,453490.0569911504,541.4671414805724
54,91.1157294511795,126,467453.0469841269,1266.7629568917412
55,94.20633590221405,130,465500.7221538462,1348.760606971154
56,95.65317195653915,134,484120.50805970165,2344.5305567499418
57,116.97112089395523,163,480214.35656441713,3309.285473782592
58,93.2767648100853,126,436356.1892063489,1694.6074393136162
59,96.40473288297653,131,443671.05557251873,2626.003515811367
60,82.53454124927521,114,464595.9866666668,378.522804661801
61,85.84406745433807,119,469878.46924369724,795.4310948988971
62,81.84070318937302,114,474287.62140350865,1190.3492335269325
63,95.3748151063919,127,418672.36944881896,839.8223963459645
64,97.19073122739792,136,482492.78323529405,2699.541377348058
65,117.278923869133,162,467867.4545679013,3908.6065470377603
