episode,acc_reward,length,cost,res_wasted
1,93.33996176719666,127,437931.51181102364,0.0
2,62.331480503082275,83,406756.1662650603,0.0
3,79.54412031173706,102,362293.52666666656,0.0
4,91.87405276298523,116,344327.3091379309,0.0
5,100.60242819786072,131,390173.2467175571,53.93786434726861
6,316.6983884572983,419,427547.43307875906,405.7920015102924
7,53.43462830781937,73,435519.6630136988,0.0
8,53.90934932231903,72,405111.7266666667,0.0
9,67.89370280504227,90,403628.082888889,0.0
10,92.03569531440735,117,354049.8153846154,0.0
11,1326.919222176075,1874,478841.9100213435,301.27470230216534
12,47.81281000375748,65,423904.1987692308,0.0
13,113.67492836713791,146,373472.33493150683,202.28820466342037
14,57.813125908374786,77,404100.35116883105,0.0
15,466.35521894693375,625,447603.9302720003,168.042069140625
16,57.817291617393494,77,404012.255064935,0.0
17,109.17492669820786,138,349456.1428985506,530.3772423785666
18,41.97478795051575,58,439336.32137931016,0.0
19,60.060933351516724,80,405762.92949999985,0.0
20,57.12926870584488,77,419944.1127272728,0.0
21,53.12816858291626,73,443077.66082191776,0.0
22,56.240050971508026,77,440539.66285714274,0.0
23,39.662984013557434,55,441051.3098181818,0.0
24,56.441236078739166,77,435887.87012987013,0.0
25,131.01944363117218,167,365531.4191616765,233.048926073634
26,55.38433974981308,74,406759.10540540545,0.0
27,53.7348935008049,72,409339.51666666666,0.0
28,24.74714481830597,36,471523.6133333334,0.0
29,125.85656970739365,163,387103.76282208617,311.6894621117715
30,61.61649012565613,82,405536.5624390242,0.0
31,108.3099861741066,139,371515.3497841727,10.584465630620503
32,53.73925316333771,73,428008.58246575337,0.0
33,55.58957231044769,74,401791.03918918903,0.0
34,52.94619733095169,72,428912.4583333334,0.0
35,52.42800283432007,72,441712.4944444446,0.0
36,61.460921227931976,81,391888.8496296295,0.0
37,317.1266859173775,412,396296.6858252429,441.508299003527
38,107.22948354482651,138,374388.5362318841,634.6162082837975
39,79.46921962499619,104,390897.48903846147,0.0
40,325.0985959172249,438,422135.9644748856,406.5524860538848
41,493.3161525130272,688,430054.0893895344,172.1931759146757
42,108.02297347784042,138,364712.5791304347,216.39527694038722
43,118.68660968542099,151,360229.350066225,758.6016570842819
44,54.18818086385727,74,435558.7086486487,0.0
45,65.28726750612259,86,393458.67883720924,0.0
46,60.891708850860596,81,404480.45925925917,0.0
47,71.33112812042236,93,382262.0339784945,5.48137443296371
48,80.7381020784378,105,382548.54190476175,0.0
49,57.26547199487686,77,416886.92987012997,0.0
50,462.56763112545013,706,435495.0916147311,176.44712263328833
51,134.71514517068863,172,368399.3131395348,252.0261819528979
52,55.20042169094086,75,429422.9210666667,0.0
53,54.96727830171585,74,416776.37243243237,0.0
54,55.02360236644745,74,415438.55837837845,0.0
55,74.06548708677292,98,404016.8218367348,0.0
56,128.13318371772766,161,344556.00335403706,320.33784058375386
57,323.9937056899071,445,416533.1204943819,426.3017224258251
58,55.65972203016281,74,400083.5410810811,0.0
59,127.81216430664062,163,365733.3208588958,253.16928905650883
60,79.24166798591614,103,381296.85495145625,0.0
61,436.1304352283478,706,450453.7204815865,271.0987495227846
62,490.0652896761894,698,436166.669140401,258.298025923677
63,42.474668741226196,58,423975.94068965514,0.0
64,105.75181233882904,136,373987.0875000002,3.9136289708754597
65,130.29115670919418,166,364849.9210843375,214.69009215573232
66,81.95304036140442,107,388581.6454205606,0.0
67,71.37070971727371,95,410931.9296842106,0.0
68,30.573273420333862,43,443396.64,0.0
69,104.26016557216644,134,372015.02552238805,561.4839532197411
70,101.85437542200089,137,381607.8255474453,78.55078659614507
71,122.87826961278915,158,376326.8488607598,434.9413807543018
72,53.65894055366516,72,411206.6377777778,0.0
73,128.66608238220215,171,345275.523508772,966.3995104337994
74,122.93684720993042,155,347725.9630967743,948.3379158266129
75,62.01654630899429,82,396957.7302439023,0.0
76,52.485985934734344,72,440366.2522222222,0.0
77,114.39218443632126,146,364250.8893150684,501.56837944135276
78,60.61660593748093,81,410573.514074074,0.0
79,315.87755459547043,457,417469.6787308536,570.4423387389736
80,67.82754957675934,91,420134.38351648365,0.0
81,52.62115430831909,72,436981.3777777779,0.0
82,53.27673351764679,73,439329.06794520555,0.0
83,294.42789298295975,418,410757.0764114837,232.719475121019
84,103.43623167276382,133,373088.0255639097,101.25313895089286
85,70.83044058084488,92,376702.5056521739,0.0
86,52.61909258365631,72,436984.588888889,0.0
87,79.18377411365509,103,382358.40174757276,6.586506371359223
88,55.629190027713776,75,419280.06720000017,0.0
89,54.74278289079666,74,422302.5610810812,0.0
90,79.1089249253273,103,383589.95475728164,0.0
91,324.0505478978157,453,418241.1264017659,159.80231238358857
92,57.12841320037842,77,419997.23558441567,0.0
93,119.65244275331497,149,329729.9377181209,645.8047178127622
94,125.6489896774292,169,353426.20437869825,522.3102175018491
95,453.4439413547516,685,436069.48359124095,392.8450633696396
96,136.48448395729065,173,357631.58624277456,741.8448655674223
97,53.6736895442009,73,429649.97698630136,0.0
98,58.97737741470337,79,412774.94075949356,0.0
99,140.71039164066315,180,362790.23033333337,913.2436401367188
100,131.1821858882904,165,345981.35236363637,658.4669810901988
101,413.513289809227,694,432497.89697406325,496.17833751491577
102,53.586372911930084,73,431777.80547945196,0.0
103,76.34557110071182,98,362508.0697959183,0.0
104,427.29118460416794,693,439842.55497835495,184.14945052506087
105,55.895450830459595,74,394412.1956756756,0.0
106,111.04799419641495,141,355574.9177304965,995.2712246509309
107,30.56048619747162,43,443860.0837209303,0.0
108,89.02266240119934,113,350992.2269026548,0.0
109,124.17207771539688,158,361387.9236708861,690.3337989517405
110,60.357890248298645,80,399159.70424999995,0.0
111,102.38253366947174,133,386885.97639097733,349.5585772292058
112,82.41092699766159,108,393925.82611111115,0.0
113,67.01395261287689,89,405726.0119101123,0.0
114,56.45141988992691,75,399768.91146666673,0.0
115,85.65902173519135,110,366527.5916363637,0.0
116,78.04821872711182,102,388453.8370588234,0.0
117,58.92848098278046,80,431058.775,0.0
118,332.3266211152077,445,413671.7151460673,204.94455923016153
119,342.9649019241333,447,407926.92375838914,231.67505210518036
120,71.60229301452637,95,406612.3810526315,0.0
121,126.11422508955002,157,330208.43044586,744.8207183643511
122,60.16034597158432,79,386104.6693670885,0.0
123,78.81308329105377,103,388771.0238834951,0.0
124,132.94285213947296,170,369904.2816470588,545.3817562327665
125,82.54765969514847,108,391649.5135185186,0.0
126,60.024689078330994,81,423576.19308641966,0.0
127,103.2272037267685,131,354327.69786259544,151.68632868410066
128,103.62836068868637,129,322582.6223255813,3026.2108324627543
129,53.717630207538605,72,409832.36277777783,0.0
130,373.9530511498451,502,430509.0525896412,297.80917808259153
131,56.31560242176056,75,402981.86666666676,0.0
132,462.63248723745346,693,443793.67613275605,375.00879540381493
133,56.48942446708679,77,434729.10233766225,0.0
134,101.2709704041481,129,359001.93829457375,293.6096872728924
135,55.19212746620178,73,392556.5715068494,0.0
136,126.4681236743927,157,326706.0852229296,413.14613138186706
137,109.27557373046875,139,359109.0956834531,52.89748640540692
138,303.5118333697319,442,436604.22063348396,399.7803308823529
139,111.00358402729034,142,367514.1205633802,34.47977071412852
140,55.07404404878616,73,395531.86273972614,0.0
141,589.7808452248573,835,449938.96483832365,260.73234410086076
142,48.479794919490814,65,405709.6018461538,0.0
143,134.19769829511642,172,373631.36244186055,366.91720935910246
144,60.537924230098724,81,412273.6086419754,0.0
145,99.1777577996254,126,354959.4763492064,103.77600969587054
146,143.38487440347672,179,337508.8255865922,137.66963477108067
147,413.13337403535843,556,452352.0280935251,287.14233925359713
148,119.86298620700836,154,374428.5735064936,626.1708223417207
149,471.60879796743393,623,428153.1288603528,207.4702236610278
150,397.468837082386,523,421564.52458891063,468.6185596823464
151,65.25219696760178,86,394189.52372093004,0.0
152,1283.1971720457077,1798,466641.41150166874,339.36852816877695
153,122.6190242767334,155,352639.7489032258,65.66358918220766
154,921.5060970783234,1294,461605.62777434336,272.5131616135469
155,52.54119563102722,72,438918.17722222203,0.0
156,124.81750571727753,159,363822.42628930823,180.121602760171
157,97.50034481287003,124,356198.62822580634,0.0
158,802.009156525135,1105,485833.916923077,385.3939917102658
159,59.837422609329224,81,427692.50666666654,0.0
160,71.24670892953873,95,413306.120631579,35.20307488692434
161,96.6362875699997,125,379910.01712000015,0.0
