Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Utilization
211,245.51772052049637,1177,287579.2592013595,57.04604277707975
212,390.44627636671066,1744,284210.5612385327,57.72988345979237
213,115.871407777071,512,285996.23609374976,60.654781796356545
214,296.772555321455,1241,285972.2956809022,55.45218667468093
215,139.65022978186607,774,302551.0767441859,60.52507315093255
216,269.7122252881527,811,292378.5692971643,57.12083867728034
217,172.46917060017586,808,288317.53903465293,58.441624585247965
218,415.21510387957096,2016,302910.28289682616,56.13668746468444
219,47.97622016072273,419,283162.23861575156,54.45450802533413
220,102.02570366859436,416,275260.00471153844,52.36503789999336
221,156.80214607715607,1271,303925.6730133752,53.950930182875766
222,171.01902151107788,803,308235.727721046,57.527886707749396
223,112.5392627120018,414,267927.2281642512,56.117179315669766
224,121.02908992767334,714,284508.6664705886,54.988123939277465
225,443.97423273324966,1276,291489.19926332275,57.22118831767492
226,318.1338594853878,1530,298325.837098039,55.74225732331089
227,129.90675449371338,515,283701.6704077671,61.395872059264754
228,126.87521344423294,513,279939.19052631565,61.33680519678118
229,17.76482218503952,515,305304.7169708739,57.20080988285127
230,131.86586192250252,420,255369.75442857138,56.21358577370574
231,184.84286418557167,1287,301320.15314685303,56.31390397014382
232,120.97458589076996,282,238591.42418439724,57.200475559468344
233,317.830040499568,1385,295378.1753935019,58.79277144366396
234,175.91544339060783,707,279411.38854314014,53.38035585034589
235,393.92987009882927,1417,284974.62239943515,56.945978570528645
236,132.85276982188225,511,270090.18500978476,60.54059132042592
237,165.74411556124687,518,275064.1288416988,61.06313312548278
238,210.27769860625267,773,279585.4984476069,60.879375910413316
239,306.8431524634361,1668,301760.2493884892,57.471329884514844
240,93.82287386059761,392,266434.86428571434,48.710825796885445
241,224.41912159323692,1091,293441.5747937667,58.576550429503776
242,361.89335492253304,1670,309764.9008622752,59.223863665602195
243,93.82486003637314,485,294141.7612371133,60.87324057156213
244,424.21756516397,1666,309790.18381752743,56.578654927812856
245,372.5647145807743,1097,290577.46884229704,58.55269092944192
246,261.50254186987877,984,262270.25282520335,57.36493290547357
247,187.59302058815956,513,287382.1527875243,57.744693595237564
248,179.22387063503265,670,290059.50295522367,53.23677166659718
249,153.5407221019268,788,299539.53258883243,57.12984792143659
250,178.67912605404854,805,294489.4615403729,57.99722800338037
251,217.61499509215355,1091,294406.4342804764,59.232407317433385
252,123.94454115629196,467,281300.3383297645,60.94411143150423
253,320.85477009415627,1583,312155.37954516755,56.99056382053616
254,249.75283762812614,1022,287602.668590998,55.432751354054645
255,34.783855468034744,115,253080.43286956535,48.99000584904199
256,65.15471240878105,125,249540.4792000001,51.443230818097064
257,67.26877203583717,238,256820.88344537804,63.060042298025635
258,245.19954285025597,799,296060.01128911105,57.646562537196445
259,215.6441811621189,1087,286587.75332106755,56.92409800754235
260,279.64305105805397,1088,300574.6487683822,56.87812184398077
261,84.49091327190399,659,221965.3764188163,52.7892775625612
262,150.0524670779705,508,269812.45216535445,59.16685360546632
263,408.64924028515816,2016,306360.8373313495,55.86136542476942
264,260.63004061579704,1077,278277.1110677808,57.350201287164026
265,232.58727329969406,581,264229.5559036144,56.713132094008024
266,18.678509831428528,156,267481.4176923078,60.09994070625931
267,304.3283338099718,1548,306891.8853875964,54.93882820255805
268,186.01413011550903,1085,286947.7880184327,59.18602027173145
269,179.49071216583252,789,268089.9946768065,59.21864971291693
270,114.95392659306526,451,282697.9385365853,56.24800582843137
271,293.0604885816574,1137,286225.50972735253,55.63912028831746
272,243.18071672320366,1381,305762.95187545236,57.2819106495701
273,257.77699238061905,1094,304894.17162705644,56.47233153803854
274,181.51670572161674,517,276221.2484332689,59.98129917474044
275,48.04627442359924,98,246001.1746938776,41.29183256413809
276,155.48663678765297,811,296210.8787916155,58.3940457649093
277,101.19157811999321,403,224174.70429280412,53.19913098263543
278,0.5372852385044098,3,358543.01333333337,33.333333333333336
279,109.52859064936638,519,274990.3253179191,60.07228973288618
280,41.50352901220322,158,262408.0154430379,62.06541539547177
281,218.36523047089577,812,291040.4573891623,60.15970165062587
282,399.27511870861053,2016,304234.86369047547,57.18682392733778
283,344.86300921440125,1302,284439.0481105989,58.69006732063636
284,46.160009771585464,136,272137.24705882353,56.820428289986054
285,353.1848583817482,1362,304686.0602055802,58.78260688964845
286,170.58094999194145,518,245205.21003860995,59.59099418338851
287,291.53912341594696,1264,296319.1406487345,55.07252636934248
288,128.57512828707695,485,282036.98119587626,60.01018733609409
289,455.7314819544554,2016,307057.5015972225,56.04899166666466
290,144.94632428884506,520,287848.56742307695,60.21815877136435
291,251.97247904539108,961,294498.1975650363,54.37595793764337
292,77.24102890491486,425,299043.90649411746,56.31464902821738
293,163.77493642270565,676,295712.76834319555,53.81229271776986
294,86.4795572757721,515,281168.12108737865,58.0591147575722
295,223.5493611395359,673,287337.87355126295,54.95842347270484
296,176.22298243641853,518,287899.2132046334,59.31560999523215
297,165.1618572473526,519,264695.06235067453,57.42351868398736
298,549.8629641979933,2016,304240.42418650695,56.46017596399253
299,67.75510609149933,152,269206.51473684196,61.894536598156826
300,264.3987319469452,1093,282172.72609332117,57.890629735054254
301,219.1339699625969,706,280683.08042492915,53.47748784786091
302,25.08155968785286,48,246690.1166666667,31.69217280432315
303,35.150342375040054,147,262368.7727891156,58.06055519962782
304,160.8837449848652,406,223422.65620689662,56.51146865157078
305,46.658332914114,234,298216.78803418786,59.31735687715125
306,351.77987146377563,1247,308233.6041860462,54.83110008474937
307,20.85147500038147,258,284033.990387597,60.928405210488044
308,143.78157205879688,522,273643.0747892722,56.55083412539329
309,184.63751350343227,531,296252.9924293787,59.74860332618386
310,199.23399582505226,738,284766.3110298101,56.65960540950712
311,157.7255652397871,516,289568.0964341084,58.45219419541823
312,242.72717267274857,809,258041.0553522867,60.06149005231865
313,519.5441402196884,2016,293564.1729464282,55.76556111993487
314,608.3446829020977,2001,276839.9728435783,56.66230425913953
315,598.7364539504051,2016,289685.13875,56.31046542038644
316,193.39240700006485,809,297833.3531520394,56.23064369949209
317,216.39425855875015,796,289696.0142713569,59.90391267877719
318,32.36910244822502,69,275210.6626086956,26.10323063398489
319,214.90891674160957,1087,303523.15087396523,58.090730826409256
320,274.61769595742226,806,259300.59548387132,59.09682886214369
321,26.72988185286522,229,283615.0891703056,57.67964095257883
322,197.35921612381935,512,285407.7006640627,59.6226366930608
323,102.89476725459099,319,263741.89673981164,52.65588685066209
324,426.7872728407383,1383,301174.3192335503,57.467560302156016
325,152.2146318256855,517,277766.13152804674,58.080773507419224
326,143.98548942804337,521,299891.6213435701,58.36774056643913
327,300.7903424203396,1227,314187.87952730263,54.171886673421085
328,426.1167684942484,1911,292125.03704866517,57.766268471502144
329,342.95933333039284,1536,273943.3133203123,55.52175085067487
330,408.0560521185398,1581,304216.12872865313,57.87296783910676
331,245.80173432826996,934,281787.71177730174,56.13699209164491
332,74.62603941559792,283,252961.5758303888,55.85279160149208
333,177.9718154668808,517,281455.8540038683,59.51759109480435
334,186.89859917759895,845,291031.463810651,56.895973021172026
335,518.5180315077305,2016,303148.0691269839,55.9321426244209
336,193.78505113720894,775,295846.50270967715,58.978089220799745
337,196.39481449127197,521,279176.3676775433,58.07939027783592
338,318.017805069685,1460,306104.3645068485,56.41375668148535
339,22.29256534576416,113,242591.62247787608,45.2932472651926
340,268.02717712521553,809,290364.1028430159,59.61997973558486
341,202.49618384242058,664,292555.12882530125,51.511110311292654
342,113.08031317591667,505,285956.01623762376,60.076189951821384
343,189.47638496756554,803,285376.2820423414,57.948156419687905
344,134.25893658399582,375,283178.6944000002,50.153108887332
345,128.60818910598755,642,276164.3688161993,55.853927381761224
346,449.8011754453182,2016,304598.78995039716,57.567954698769334
347,82.6181708574295,417,247665.13328537185,57.42305261191715
348,517.7795649170876,1850,289863.5461405411,56.69799935633584
349,200.6798433661461,643,283615.98877138406,54.78984053793754
350,136.78308793902397,514,309876.013618677,58.69755110809005
351,198.7365044951439,978,273727.3729447853,57.535157575220154
352,152.9703384935856,427,277093.5635128805,55.50714485213998
353,407.96796706318855,2016,284253.8073214285,57.1021008904885
354,140.39950454235077,518,284619.0691891894,60.453923456309035
355,313.3545427173376,813,276002.49544895464,59.01805610065447
356,31.595933943986893,132,302537.2218181818,45.02140713215256
357,38.2056240439415,112,233439.0958928571,45.28675665697459
358,18.793763786554337,383,287789.6633420367,51.95199619546125
359,187.0891820192337,665,255209.3053834588,53.68588449419555
360,174.22711074352264,405,255740.360888889,54.03808829403392
361,91.30967974662781,329,231551.31191489368,49.380021141205226
362,142.34801921248436,423,255252.1549881796,57.60182191544967
363,92.06884860992432,379,239569.30638522413,52.86363461998209
364,513.387154057622,1673,287724.35203825484,57.29701978835004
365,259.25969633460045,808,259637.27900990113,57.608154551794094
366,323.0303662121296,1294,280288.70650695486,55.55527400846872
367,296.65964525938034,808,284513.8549009903,57.67913354198757
368,488.1970351487398,1383,301978.42964569776,57.24654433726811
369,126.95212349295616,513,299013.58818713453,59.03768645511909
370,280.4272736310959,847,274951.4391263283,56.39882501443812
371,71.73260244727135,492,215571.2828048782,61.04243383899637
372,170.0407910346985,413,252579.69341404364,52.833217168044726
373,150.80110186338425,515,277343.48854368913,61.03784604283178
374,419.2294054478407,1669,302641.38469742384,57.442502111901895
375,537.1147153377533,2016,297956.0302579361,56.87234194551683
376,83.61032205820084,369,292277.37929539284,46.119066206351405
377,665.0003531575203,2016,298123.93609127,56.137709208186806
378,381.58622547984123,1534,304395.7091134297,54.11547593038421
379,175.15379923582077,614,294445.17863192153,55.06891719925719
380,289.6369421184063,998,264066.68807615206,56.888034642602186
381,78.51747432351112,384,305870.7972916668,43.38080491851901
382,90.90554152429104,808,304139.8419059405,60.587115356006535
383,141.81415635347366,388,273582.3422164947,52.351182024944706
384,187.7672691643238,517,276173.4057253384,59.51765257560909
385,50.62945285439491,156,277120.9047435897,56.550004229988026
386,212.93859806656837,663,286468.77257918566,51.898555900469795
387,30.84680825471878,232,273563.36862068984,55.01587673678664
388,23.664281845092773,110,308722.53672727273,45.75217972555956
389,342.79663693904877,989,299050.9553488371,54.37289970644841
390,0.6272262036800385,3,348306.60000000003,33.333333333333336
391,249.9248031079769,804,301949.782587065,56.31699820201277
392,221.44898754358292,806,260883.13245657564,59.43686342937323
393,11.659541726112366,26,280134.23538461543,32.16001717105815
394,574.7091191709042,1891,285489.1926599679,56.96508067019369
395,312.883359760046,1282,287328.83839313546,56.14335317058789
396,85.81974905729294,236,271686.2938135592,61.665066410973125
397,73.17404121160507,154,273407.6377922077,54.84141882882368
398,557.1622563004494,2016,263779.85068452393,55.97335308399615
399,183.05391943454742,810,293646.1818518514,56.352671566423275
400,565.564196318388,2016,303056.74256944435,56.27315326738275
401,159.18637377023697,430,284482.91641860467,56.551947578782965
402,24.28216189146042,235,262934.70621276594,64.00868913313707
403,114.49174973368645,375,280170.8301333332,50.856656642239734
404,555.5389207154512,2016,301035.26255952346,55.70204521754864
405,275.2008017003536,825,285305.42329696956,58.81752430455588
406,144.89163371920586,428,274325.92182243004,54.56540998546382
407,579.5323322713375,2016,295438.92857142835,56.99808341210684
408,625.1103461682796,1892,284221.58221987315,57.803704233433784
409,311.4698353111744,804,276474.9893532339,57.838613920376716
410,210.2720337510109,809,286426.22440049436,58.3027606072086
411,0.5858832895755768,3,355066.98666666663,33.333333333333336
412,516.7325449883938,2016,303058.1734226188,56.11052346452645
413,115.19634753465652,515,300775.532854369,61.954320360824134
414,152.0775999724865,498,298791.20843373484,58.368703255311885
415,55.35400518774986,380,275995.8375263159,54.15457133124068
416,610.4891555905342,1979,290644.43601819035,56.94972009317237
417,289.34589460492134,971,273524.4054994851,54.19713334192945
418,554.9938684105873,2016,289489.3988789682,57.0315254082108
419,514.4167855381966,1605,288014.6050965733,57.505491930577755
420,485.53848946094513,1699,296498.0620011769,56.51639026793781
421,349.81885835528374,1080,304013.065796296,56.7773624525587
422,403.37833884358406,1386,301176.21971139975,58.740810240523636
423,183.025930672884,485,269345.1641237113,61.98300567374716
424,275.95096714794636,803,284002.552229141,57.39863288353381
425,251.0888341218233,1028,295631.26548638096,57.02267491026558
426,401.0148328244686,1275,277772.59201568674,56.14892169795463
427,167.47048307955265,797,302882.44188205764,59.66017711462748
428,460.35833007097244,1672,288316.36697368417,57.60661614491519
429,348.39795222878456,1529,306621.53174623963,55.59457136481476
430,34.81473350524902,74,255370.04000000007,32.43776627086533
431,195.71080246567726,804,303803.13741293526,55.79612786708208
432,80.00621113181114,514,302224.27980544756,59.0251034853145
433,241.50259670615196,807,290286.48047087993,59.56413702559998
434,414.6103817522526,1741,300469.7412981043,56.07879320802769
435,177.7331122457981,522,298420.64413793094,58.18583059737544
436,228.88195610046387,724,285109.00143646443,56.093225551174285
437,248.097277790308,803,294837.1024408469,59.61065691408925
438,325.1181363463402,958,287246.6145093944,54.62892002740658
439,347.3368335068226,1371,284799.32364697277,58.66474524615181
440,109.62195619940758,1059,348684.86466477864,60.441324433500895
441,170.30824980139732,535,255432.82575700947,59.29209424479282
442,458.9062912017107,1555,299890.2112154341,56.973633823373625
443,67.00226718187332,138,249459.2772463768,50.92909066106319
444,173.74646165966988,518,274544.5083011581,58.991154751796785
445,110.08476448059082,514,294387.4635408563,59.63882795682958
446,36.46234291791916,122,276263.35573770496,51.2412432040193
447,537.8298161327839,1528,301822.7033376966,56.269878236673485
448,274.55523014068604,968,273856.0592561981,55.41654846841078
449,455.805889159441,2016,309370.20082341274,56.11599807329134
450,111.52159836888313,454,257807.59281938337,58.97792710428603
451,65.61037993431091,122,211388.3608196721,44.867091760247185
452,208.1337370276451,463,250793.78082073436,58.25596865214057
453,293.51022067666054,996,257697.87411646568,57.00157706627606
454,174.6992805302143,512,293203.95652343746,58.712219715687546
455,123.66124600172043,518,298857.3462934363,52.27020507302821
456,105.75928834080696,525,291534.9565714288,59.076389028852894
457,149.55396777391434,373,278921.3323324396,49.3951219753584
458,87.28430396318436,183,252387.55256830604,66.88233974420744
459,205.19577312469482,409,245265.51765281163,56.10534884201296
460,91.97721117734909,368,278049.39516304334,50.67284520654225
461,451.194138109684,1572,290594.06552162865,57.03228303527812
462,137.87213304638863,519,271765.68639691727,57.817449989520455
463,214.54483783245087,521,258531.45708253374,59.32499129772554
464,317.83316902816296,980,286669.4225306123,56.36837178316419
465,261.5804189890623,803,288874.16901618906,59.08377072567244
466,47.314127057790756,508,295120.3472440947,60.95777658629316
467,128.74826020002365,466,251844.24077253227,59.18590834557956
468,251.9392632842064,948,272036.74044303823,54.41803660390229
469,326.04132133722305,924,263646.5730303026,55.17884704718803
470,364.102149695158,1094,301101.1457769648,58.98228351368606
471,338.6554277539253,1095,273630.37612785376,58.38538980220454
472,20.25534364581108,143,238999.21006993,55.904417429085164
473,513.3238534927368,2016,294029.9279365081,57.24669233166408
474,513.3215306401253,1573,286193.2282771775,55.24178252759055
475,203.6347374022007,512,278185.3551171876,57.0512178964115
476,183.885516166687,515,274665.1141359225,57.47076861779001
477,436.63236133754253,1095,294178.32001826493,58.941546549749035
478,209.92013490200043,514,269815.30992217886,60.21357719293005
479,200.51834496855736,518,280904.5573359075,58.79834104578765
480,593.0781582295895,2016,284334.0882242065,57.08992920577619
481,109.4640023112297,375,289938.6233066668,53.20144715777733
482,263.4938715994358,804,298024.8611940302,57.45735556453325
483,33.82364946603775,223,240704.29372197317,66.8924383690382
484,67.1398457288742,508,307582.8486614172,58.46356556239429
485,285.9096951633692,803,294995.3714819429,59.39342355436968
486,238.1182530671358,961,288365.893673257,56.11331520287825
487,472.5497331917286,1671,308766.42907241173,57.98910903835135
488,182.08741882443428,812,264851.98396551725,58.5233084497117
489,256.08267591893673,964,302637.8187344397,56.81253887359215
490,385.08346685767174,951,281300.8101577288,55.04528063159697
491,297.785101801157,958,291047.6152818374,54.65477022547214
492,208.6090130507946,441,222295.0861678006,58.60947196754063
493,229.31972923874855,1058,287801.0749149337,59.695699797523275
494,104.23473617434502,204,235672.09843137258,64.64279455313469
495,714.3499480783939,2016,286076.0469642858,57.23816546593064
