Episode,Accumulative Reward,Length,Avg Cost,Avg Renewables Wasted
1,1087.385030388832,1520,481507.86110526294,0.0
2,550.2535654306412,726,435207.1955096416,367.3251811886622
3,80.66357511281967,102,361412.631764706,0.0
4,306.5473221540451,391,393251.95928388776,86.04994861183265
5,59.933689653873444,80,421478.6360000001,0.0
6,69.84626203775406,93,427269.43698924733,0.0
7,59.58842879533768,80,430733.738,0.0
8,508.1947823166847,709,440543.1725528916,293.8465906743102
9,326.04250967502594,423,412527.2923404253,138.47136022689494
10,71.17174243927002,92,382083.1993478261,0.0
11,391.17613303661346,530,424538.36592452886,221.60071606905956
12,55.082432091236115,73,411031.03534246574,0.0
13,199.9115863442421,252,379737.2471428574,146.41827828543526
14,301.76651507616043,426,416772.1787323946,415.5963650555678
15,416.47722232341766,729,457032.79783264786,331.6763539255401
16,297.5112335681915,427,406955.2884309131,399.38983025651345
17,261.7623680830002,339,404036.9973451329,361.2695107249032
18,712.9336676597595,1096,461337.61180656863,661.559998783752
19,102.81887000799179,129,360358.6125581396,382.18944460846654
20,168.03463780879974,217,357342.3776036865,87.79002162388393
21,58.545391380786896,79,442071.64810126566,0.0
22,168.25035494565964,217,376840.94414746563,317.6715914818548
23,265.7330107688904,413,404739.16222760285,147.28064260413515
24,108.46391916275024,137,373676.0510948906,605.6044494183394
25,54.27664804458618,72,407952.9038888888,0.0
26,71.23113751411438,92,382867.01478260866,0.0
27,51.08131647109985,68,408984.93,0.0
28,107.7999569773674,134,344282.7444776119,511.13703850134095
29,81.53051561117172,106,398861.53113207547,0.0
30,54.09609657526016,72,416061.3183333333,0.0
31,126.59631478786469,158,358345.33189873415,202.4174495648734
32,306.1182191967964,421,427615.0277909742,386.20865295845084
33,172.7443556189537,223,347651.2684304932,163.44735758828475
34,55.162622570991516,74,426900.79297297314,0.0
35,67.90333092212677,90,417315.6724444443,0.0
36,62.905298590660095,82,387966.54829268274,0.0
37,287.0701819062233,412,405083.5824271843,441.32866720551425
38,108.9923146367073,138,376346.02985507256,634.407786493716
39,58.02756005525589,77,413869.66857142857,0.0
40,71.21655267477036,92,384871.35152173927,0.0
